Dep,Nom Ville,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre d agents cynophiles,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,PIGNAN,5,0,0,0,0,34,34PIGNAN,34202,2016
nan,PINET,1,0,0,0,0,34,34PINET,34203,2016
nan,POMEROLS,1,1,0,0,0,34,34POMEROLS,34207,2016
nan,PORTIRAGNES,5,0,0,0,0,34,34PORTIRAGNES,34209,2016
nan,POUSSAN,4,3,0,0,0,34,34POUSSAN,34213,2016
nan,POUZOLLES,1,0,0,0,0,34,34POUZOLLES,34214,2016
nan,PUISSALICON,0,1,0,0,0,34,34PUISSALICON,34224,2016
nan,PUISSERGUIER,1,1,0,0,0,34,34PUISSERGUIER,34225,2016
nan,QUARANTE,1,0,0,0,0,34,34QUARANTE,34226,2016
nan,RIOLS,0,0,1,0,0,34,34RIOLS,34229,2016
nan,ROUJAN,3,0,1,0,0,34,34ROUJAN,34237,2016
nan,SAINT ANDRE DE SANGONIS,4,0,0,0,0,34,34SAINT ANDRE DE SANGONIS,34239,2016
nan,SAINT AUNES,2,0,0,0,0,34,34SAINT AUNES,34240,2016
nan,SAINT BAUZILLE DE PUTOIS,1,0,0,0,0,34,34SAINT BAUZILLE DE PUTOIS,34243,2016
nan,SAINT BRES,2,0,0,0,0,34,34SAINT BRES,34244,2016
nan,SAINT CHINIAN,1,0,0,0,0,34,34SAINT CHINIAN,34245,2016
nan,SAINT CHRISTOL,0,0,1,0,0,34,34SAINT CHRISTOL,34246,2016
nan,SAINT CLEMENT DE RIVIERE,6,1,0,0,0,34,34SAINT CLEMENT DE RIVIERE,34247,2016
nan,SAINT DREZERY,1,0,0,0,0,34,34SAINT DREZERY,34249,2016
nan,SAINT GELY DU FESC,10,0,0,0,0,34,34SAINT GELY DU FESC,34255,2016
nan,SAINT GENIES DE FONTEDIT,1,0,0,0,0,34,34SAINT GENIES DE FONTEDIT,34258,2016
nan,SAINT GEORGES D ORQUES,5,0,0,1,1,34,34SAINT GEORGES D ORQUES,34259,2016
nan,SAINT GUILHEM LE DESERT,1,1,0,0,0,34,34SAINT GUILHEM LE DESERT,34261,2016
nan,SAINT JEAN DE FOS,1,0,0,0,0,34,34SAINT JEAN DE FOS,34267,2016
nan,SAINT JEAN DE VEDAS,7,1,0,0,0,34,34SAINT JEAN DE VEDAS,34270,2016
nan,SAINT JUST,1,0,0,0,0,34,34SAINT JUST,34272,2016
nan,SAINT MARTIN DE LONDRES,0,1,0,0,0,34,34SAINT MARTIN DE LONDRES,34274,2016
nan,SAINT MATHIEU DE TREVIERS,2,1,0,0,0,34,34SAINT MATHIEU DE TREVIERS,34276,2016
nan,SAINT NAZAIRE DE PEZAN,0,0,1,0,0,34,34SAINT NAZAIRE DE PEZAN,34280,2016
nan,SAINT PARGOIRE,0,0,1,0,0,34,34SAINT PARGOIRE,34281,2016
nan,SAINT THIBERY,2,0,0,0,0,34,34SAINT THIBERY,34289,2016
nan,SAUSSAN,1,1,0,0,0,34,34SAUSSAN,34295,2016
nan,SAUVIAN,3,0,0,0,0,34,34SAUVIAN,34298,2016
nan,SERIGNAN,6,3,0,0,0,34,34SERIGNAN,34299,2016
nan,SERVIAN,4,0,0,0,0,34,34SERVIAN,34300,2016
nan,SETE,35,12,0,0,0,34,34SETE,34301,2016
nan,SOUBES,0,0,1,0,0,34,34SOUBES,34304,2016
nan,SUSSARGUES,1,0,0,0,0,34,34SUSSARGUES,34307,2016
nan,TEYRAN,4,0,0,1,4,34,34TEYRAN,34309,2016
nan,THEZAN LES BEZIERS,1,1,0,0,0,34,34THEZAN LES BEZIERS,34310,2016
nan,VAILHAUQUES,1,2,1,0,0,34,34VAILHAUQUES,34320,2016
nan,VALRAS PLAGE,11,0,0,0,0,34,34VALRAS PLAGE,34324,2016
nan,VENDARGUES,3,2,0,1,1,34,34VENDARGUES,34327,2016
nan,VENDEMIAN,2,0,0,0,0,34,34VENDEMIAN,34328,2016
nan,VENDRES,3,0,0,0,0,34,34VENDRES,34329,2016
nan,VIAS,9,2,0,0,0,34,34VIAS,34332,2016
nan,VIC LA GARDIOLE,2,1,0,0,0,34,34VIC LA GARDIOLE,34333,2016
nan,VILLENEUVE LES BEZIERS,6,3,0,0,0,34,34VILLENEUVE LES BEZIERS,34336,2016
nan,VILLENEUVE LES MAGUELONE,7,2,1,0,0,34,34VILLENEUVE LES MAGUELONE,34337,2016
nan,VILLEVEYRAC,1,1,0,0,0,34,34VILLEVEYRAC,34341,2016
Ille-et-Vilaine (35),ACIGNE,2,0,0,0,0,35,35ACIGNE,35001,2016
Rennes,ANTRAIN,0,0,1,0,0,35,35ANTRAIN,35004,2016
nan,ARGENTRE DU PLESSIS,0,0,1,0,0,35,35ARGENTRE DU PLESSIS,35006,2016
nan,BAIN DE BRETAGNE,1,1,0,0,0,35,35BAIN DE BRETAGNE,35012,2016
nan,BETTON,2,0,0,0,0,35,35BETTON,35024,2016
nan,BOUEXIERE,1,0,0,0,0,35,35BOUEXIERE,35031,2016
nan,BRUZ,4,0,0,0,0,35,35BRUZ,35047,2016
nan,CANCALE,2,1,0,0,0,35,35CANCALE,35049,2016
nan,CESSON SEVIGNE,9,0,0,0,0,35,35CESSON SEVIGNE,35051,2016
nan,CHANTEPIE,3,0,0,0,0,35,35CHANTEPIE,35055,2016
nan,CHARTRES DE BRETAGNE,1,0,0,0,0,35,35CHARTRES DE BRETAGNE,35066,2016
nan,CHATEAUBOURG,1,0,0,0,0,35,35CHATEAUBOURG,35068,2016
nan,CHATEAUGIRON,0,1,0,0,0,35,35CHATEAUGIRON,35069,2016
nan,COMBOURG,0,0,1,0,0,35,35COMBOURG,35085,2016
nan,DINARD,17,2,0,1,1,35,35DINARD,35093,2016
nan,DOL DE BRETAGNE,1,1,0,0,0,35,35DOL DE BRETAGNE,35095,2016
nan,GUERCHE DE BRETAGNE,1,0,0,0,0,35,35GUERCHE DE BRETAGNE,35125,2016
nan,GUICHEN,1,0,0,0,0,35,35GUICHEN,35126,2016
nan,HERMITAGE,1,0,0,0,0,35,35HERMITAGE,35131,2016
nan,JANZE,1,1,0,0,0,35,35JANZE,35136,2016
nan,LAILLE,1,0,0,0,0,35,35LAILLE,35139,2016
nan,LIFFRE,3,0,0,0,0,35,35LIFFRE,35152,2016
nan,LOUVIGNE DU DESERT,1,0,0,0,0,35,35LOUVIGNE DU DESERT,35162,2016
nan,MAURE DE BRETAGNE,1,0,0,0,0,35,35MAURE DE BRETAGNE,35168,2016
nan,MELESSE,1,0,0,0,0,35,35MELESSE,35173,2016
nan,MONTAUBAN DE BRETAGNE,1,0,0,0,0,35,35MONTAUBAN DE BRETAGNE,35184,2016
nan,MONTFORT SUR MEU,2,0,0,0,0,35,35MONTFORT SUR MEU,35188,2016
nan,MORDELLES,2,0,0,0,0,35,35MORDELLES,35196,2016
nan,NOYAL SUR VILAINE,1,0,0,0,0,35,35NOYAL SUR VILAINE,35207,2016
nan,PACE,2,1,0,0,0,35,35PACE,35210,2016
nan,PLELAN LE GRAND,1,0,0,0,0,35,35PLELAN LE GRAND,35223,2016
nan,PLEURTUIT,1,1,0,0,0,35,35PLEURTUIT,35228,2016
nan,REDON,5,0,0,0,0,35,35REDON,35236,2016
nan,RHEU,2,0,0,0,0,35,35RHEU,35240,2016
nan,RICHARDAIS,1,1,0,0,0,35,35RICHARDAIS,35241,2016
nan,SAINT BRIAC SUR MER,1,0,0,0,0,35,35SAINT BRIAC SUR MER,35256,2016
nan,SAINT GREGOIRE,3,1,0,0,0,35,35SAINT GREGOIRE,35278,2016
nan,SAINT JACQUES DE LA LANDE,3,1,0,0,0,35,35SAINT JACQUES DE LA LANDE,35281,2016
nan,SAINT JOUAN DES GUERETS,1,0,0,0,0,35,35SAINT JOUAN DES GUERETS,35284,2016
nan,SAINT LUNAIRE,1,1,0,0,0,35,35SAINT LUNAIRE,35287,2016
nan,SAINT MEEN LE GRAND,1,1,0,0,0,35,35SAINT MEEN LE GRAND,35297,2016
nan,THORIGNE FOUILLARD,2,0,0,0,0,35,35THORIGNE FOUILLARD,35334,2016
nan,VAL D IZE,0,0,1,0,0,35,35VAL D IZE,35347,2016
nan,VERN SUR SEICHE,1,1,0,0,0,35,35VERN SUR SEICHE,35352,2016
nan,VITRE,10,2,0,0,0,35,35VITRE,35360,2016
nan,FOUGERES,2,0,0,0,0,35,35FOUGERES,35115,2016
nan,SAINT MALO,42,4,0,6,4,35,35SAINT MALO,35288,2016
nan,RENNES,62,20,0,0,0,35,35RENNES,35238,2016
Indre (36),CHATEAUROUX,24,5,0,0,0,36,36CHATEAUROUX,36044,2016
Chateauroux,ARGENTON SUR CREUSE,2,1,0,0,0,36,36ARGENTON SUR CREUSE,36006,2016
nan,POINCONNET,1,0,0,0,0,36,36POINCONNET,36159,2016
nan,BLANC,2,0,0,0,0,36,36BLANC,36018,2016
nan,LEVROUX,1,0,0,0,0,36,36LEVROUX,36093,2016
nan,ISSOUDUN,2,1,0,0,0,36,36ISSOUDUN,36088,2016
nan,VALENCAY,1,0,0,0,0,36,36VALENCAY,36228,2016
nan,VATAN,0,3,0,0,0,36,36VATAN,36230,2016
nan,CHATRE,1,0,1,0,0,36,36CHATRE,36046,2016
nan,BUZANCAIS,3,0,0,0,0,36,36BUZANCAIS,36031,2016
nan,CHABRIS,0,0,0,0,0,36,36CHABRIS,36034,2016
Indre-et-Loire (37),AMBOISE,7,1,0,0,0,37,37AMBOISE,37003,2016
Tours,AVOINE,1,1,0,0,0,37,37AVOINE,37011,2016
nan,AZAY LE RIDEAU,0,1,1,0,0,37,37AZAY LE RIDEAU,37014,2016
nan,AZAY SUR CHER,1,0,0,0,0,37,37AZAY SUR CHER,37015,2016
nan,BALLAN MIRE,2,0,0,0,0,37,37BALLAN MIRE,37018,2016
nan,BEAULIEU LES LOCHES,1,0,0,0,0,37,37BEAULIEU LES LOCHES,37020,2016
nan,BLERE,2,2,0,0,0,37,37BLERE,37027,2016
nan,BOURGUEIL,2,0,0,0,0,37,37BOURGUEIL,37031,2016
nan,CHAMBRAY LES TOURS,4,0,0,0,0,37,37CHAMBRAY LES TOURS,37050,2016
nan,CHATEAU RENAULT,3,0,0,0,0,37,37CHATEAU RENAULT,37063,2016
nan,CHINON,4,0,0,0,0,37,37CHINON,37072,2016
nan,CHOUZE SUR LOIRE,1,0,0,0,0,37,37CHOUZE SUR LOIRE,37074,2016
nan,CINQ MARS LA PILE,1,0,0,0,0,37,37CINQ MARS LA PILE,37077,2016
nan,DESCARTES,1,0,0,0,0,37,37DESCARTES,37115,2016
nan,FONDETTES,4,0,0,0,0,37,37FONDETTES,37109,2016
nan,JOUE LES TOURS,27,3,0,0,0,37,37JOUE LES TOURS,37122,2016
nan,LANGEAIS,3,0,0,0,0,37,37LANGEAIS,37123,2016
nan,VILLE AUX DAMES,2,0,0,0,0,37,37VILLE AUX DAMES,37273,2016
nan,LIGUEIL,1,0,0,0,0,37,37LIGUEIL,37130,2016
nan,LOCHES,4,2,0,0,0,37,37LOCHES,37132,2016
nan,LUYNES,1,1,0,0,0,37,37LUYNES,37139,2016
nan,MONNAIE,1,0,0,0,0,37,37MONNAIE,37153,2016
nan,MONTBAZON,1,1,0,0,0,37,37MONTBAZON,37154,2016
nan,MONTLOUIS SUR LOIRE,5,0,0,0,0,37,37MONTLOUIS SUR LOIRE,37156,2016
nan,MONTS,3,0,0,0,0,37,37MONTS,37159,2016
nan,NEUILLE PONT PIERRE,1,0,0,0,0,37,37NEUILLE PONT PIERRE,37167,2016
nan,NOTRE DAME D OE,1,0,0,0,0,37,37NOTRE DAME D OE,37172,2016
nan,RICHE,3,2,0,0,0,37,37RICHE,37195,2016
nan,RICHELIEU,1,0,0,0,0,37,37RICHELIEU,37196,2016
nan,SAINT AVERTIN,4,0,0,0,0,37,37SAINT AVERTIN,37208,2016
nan,SAINT CYR SUR LOIRE,3,0,0,0,0,37,37SAINT CYR SUR LOIRE,37214,2016
nan,SAINT MARTIN LE BEAU,0,2,0,0,0,37,37SAINT MARTIN LE BEAU,37225,2016
nan,SAINTE MAURE DE TOURAINE,1,1,0,0,0,37,37SAINTE MAURE DE TOURAINE,37226,2016
nan,SAINT PIERRE DES CORPS,5,1,0,0,0,37,37SAINT PIERRE DES CORPS,37233,2016
nan,TOURS,90,28,0,5,5,37,37TOURS,37261,2016
nan,VEIGNE,2,1,0,0,0,37,37VEIGNE,37266,2016
nan,VERETZ,1,0,0,0,0,37,37VERETZ,37267,2016
nan,ALLEVARD,1,0,0,0,0,38,38ALLEVARD,38006,2016
nan,APPRIEU,0,0,1,0,0,38,38APPRIEU,38013,2016
nan,AUTRANS MEAUDRE EN VERCORS,0,1,1,0,0,38,38AUTRANS MEAUDRE EN VERCORS,38225,2016
nan,AVENIERES VEYRINS THUELLIN,2,0,0,0,0,38,38AVENIERES VEYRINS THUELLIN,38022,2016
nan,BATIE MONTGASCON,0,1,0,0,0,38,38BATIE MONTGASCON,38029,2016
nan,BEAUREPAIRE,1,1,0,0,0,38,38BEAUREPAIRE,38034,2016
nan,BEAUVOIR DE MARC,0,0,1,0,0,38,38BEAUVOIR DE MARC,38035,2016
nan,BELMONT,0,0,1,0,0,38,38BELMONT,38038,2016
nan,BERNIN,2,0,0,0,0,38,38BERNIN,38039,2016
nan,BILIEU,0,0,1,0,0,38,38BILIEU,38043,2016
nan,BIOL,0,0,1,0,0,38,38BIOL,38044,2016
nan,BIVIERS,1,0,0,0,0,38,38BIVIERS,38045,2016
nan,BONNEFAMILLE,0,0,1,0,0,38,38BONNEFAMILLE,38048,2016
nan,BOURG D OISANS,0,1,0,0,0,38,38BOURG D OISANS,38052,2016
nan,BOURGOIN JALLIEU,10,6,0,0,0,38,38BOURGOIN JALLIEU,38053,2016
nan,BRIE ET ANGONNES,1,0,0,0,0,38,38BRIE ET ANGONNES,38059,2016
nan,BREZINS,1,0,0,0,0,38,38BREZINS,38058,2016
nan,BUISSIERE,0,0,1,0,0,38,38BUISSIERE,38062,2016
nan,CESSIEU,1,0,0,0,0,38,38CESSIEU,38064,2016
nan,CHAMP SUR DRAC,1,0,0,0,0,38,38CHAMP SUR DRAC,38071,2016
nan,CHAMROUSSE,1,1,0,0,0,38,38CHAMROUSSE,38567,2016
nan,CHAPAREILLAN,0,0,1,0,0,38,38CHAPAREILLAN,38075,2016
nan,CHARANTONNAY,0,0,1,0,0,38,38CHARANTONNAY,38081,2016
nan,CHARVIEU CHAVAGNEUX,3,1,0,0,0,38,38CHARVIEU CHAVAGNEUX,38085,2016
nan,CHASSE SUR RHONE,2,0,0,0,0,38,38CHASSE SUR RHONE,38087,2016
nan,CHATTE,1,0,0,0,0,38,38CHATTE,38095,2016
nan,CHAVANOZ,1,0,0,0,0,38,38CHAVANOZ,38097,2016
nan,CHEYLAS,1,0,0,0,0,38,38CHEYLAS,38100,2016
nan,CHIRENS,1,0,0,0,0,38,38CHIRENS,38105,2016
nan,CHUZELLES,1,0,0,0,0,38,38CHUZELLES,38110,2016
nan,CLAIX,2,0,0,0,0,38,38CLAIX,38111,2016
nan,CORBELIN,0,0,1,0,0,38,38CORBELIN,38124,2016
nan,CORENC,1,0,0,0,0,38,38CORENC,38126,2016
nan,COTE SAINT ANDRE,2,0,0,0,0,38,38COTE SAINT ANDRE,38130,2016
nan,CREMIEU,2,0,0,0,0,38,38CREMIEU,38138,2016
nan,CRETS EN BELLEDONNE,1,0,0,0,0,38,38CRETS EN BELLEDONNE,38439,2016
nan,CROLLES,5,0,0,0,0,38,38CROLLES,38140,2016
nan,DIEMOZ,0,0,1,0,0,38,38DIEMOZ,38144,2016
nan,DOMENE,4,0,0,0,0,38,38DOMENE,38150,2016
nan,ECHIROLLES,17,4,0,0,0,38,38ECHIROLLES,38151,2016
nan,EYBENS,7,0,0,0,0,38,38EYBENS,38158,2016
nan,EYZIN PINET,1,0,1,0,0,38,38EYZIN PINET,38160,2016
nan,FONTAINE,8,0,0,0,0,38,38FONTAINE,38169,2016
nan,FONTANIL CORNILLON,0,0,1,0,0,38,38FONTANIL CORNILLON,38170,2016
nan,FROGES,2,0,0,0,0,38,38FROGES,38175,2016
nan,FRONTONAS,0,0,1,0,0,38,38FRONTONAS,38176,2016
nan,GIERES,5,0,0,0,0,38,38GIERES,38179,2016
nan,GRAND LEMPS,1,0,0,0,0,38,38GRAND LEMPS,38182,2016
nan,GRENOBLE,97,33,0,5,5,38,38GRENOBLE,38185,2016
nan,GRESSE EN VERCORS,0,0,1,0,0,38,38GRESSE EN VERCORS,38186,2016
nan,GUA,1,0,0,0,0,38,38GUA,38187,2016
nan,HEYRIEUX,2,0,0,0,0,38,38HEYRIEUX,38189,2016
nan,HUEZ,5,1,0,0,0,38,38HUEZ,38191,2016
nan,ISLE D ABEAU,12,0,0,0,0,38,38ISLE D ABEAU,38193,2016
nan,IZEAUX,1,0,0,0,0,38,38IZEAUX,38194,2016
nan,JANNEYRIAS,1,0,0,0,0,38,38JANNEYRIAS,38197,2016
nan,JARRIE,2,0,0,0,0,38,38JARRIE,38200,2016
nan,JARCIEU,0,0,1,0,0,38,38JARCIEU,38198,2016
nan,LANS EN VERCORS,1,0,0,0,0,38,38LANS EN VERCORS,38205,2016
nan,MARCILLOLES,1,0,1,0,0,38,38MARCILLOLES,38218,2016
nan,MENS,0,1,0,0,0,38,38MENS,38226,2016
nan,MEYLAN,7,0,0,0,0,38,38MEYLAN,38229,2016
nan,MOIRANS,4,0,0,0,0,38,38MOIRANS,38239,2016
nan,MONESTIER DE CLERMONT,1,0,0,0,0,38,38MONESTIER DE CLERMONT,38242,2016
nan,MONTALIEU VERCIEU,2,0,0,0,0,38,38MONTALIEU VERCIEU,38247,2016
nan,MONT DE LANS,3,4,0,0,0,38,38MONT DE LANS,38253,2016
nan,MONTBONNOT SAINT MARTIN,1,0,0,0,0,38,38MONTBONNOT SAINT MARTIN,38249,2016
nan,MONTSEVEROUX,0,0,1,0,0,38,38MONTSEVEROUX,38259,2016
nan,MORESTEL,1,0,1,0,0,38,38MORESTEL,38261,2016
nan,MURE,3,0,0,0,0,38,38MURE,38269,2016
nan,NOYAREY,1,0,0,0,0,38,38NOYAREY,38281,2016
nan,ORNACIEUX,0,1,0,0,0,38,38ORNACIEUX,38284,2016
nan,OYTIER SAINT OBLAS,1,0,0,0,0,38,38OYTIER SAINT OBLAS,38288,2016
nan,PASSINS,0,0,1,0,0,38,38PASSINS,38297,2016
nan,PEAGE DE ROUSSILLON,3,1,0,0,0,38,38PEAGE DE ROUSSILLON,38298,2016
nan,POISAT,1,0,0,0,0,38,38POISAT,38309,2016
nan,PONTCHARRA,2,0,0,0,0,38,38PONTCHARRA,38314,2016
nan,PONT DE BEAUVOISIN,1,0,0,0,0,38,38PONT DE BEAUVOISIN,38315,2016
nan,PONT DE CHERUY,2,1,0,0,0,38,38PONT DE CHERUY,38316,2016
nan,PONT DE CLAIX,6,0,0,0,0,38,38PONT DE CLAIX,38317,2016
nan,PONT EVEQUE,2,0,0,0,0,38,38PONT EVEQUE,38318,2016
nan,RENAGE,2,0,0,0,0,38,38RENAGE,38332,2016
nan,RIVES,2,2,0,0,0,38,38RIVES,38337,2016
nan,ROCHES DE CONDRIEU,0,1,0,0,0,38,38ROCHES DE CONDRIEU,38340,2016
nan,ROUSSILLON,4,2,0,0,0,38,38ROUSSILLON,38344,2016
nan,RUY MONTCEAU,0,0,1,0,0,38,38RUY MONTCEAU,38348,2016
nan,SAINT ALBAN DE ROCHE,0,0,1,0,0,38,38SAINT ALBAN DE ROCHE,38352,2016
nan,SAINT ANDRE LE GAZ,1,1,0,0,0,38,38SAINT ANDRE LE GAZ,38357,2016
nan,SAINT BARTHELEMY,0,1,0,0,0,38,38SAINT BARTHELEMY,38363,2016
nan,SAINT CHEF,1,0,0,0,0,38,38SAINT CHEF,38374,2016
nan,SAINT CLAIR DE LA TOUR,0,1,0,0,0,38,38SAINT CLAIR DE LA TOUR,38377,2016
nan,SAINT CLAIR DU RHONE,1,0,0,0,0,38,38SAINT CLAIR DU RHONE,38378,2016
nan,SAINT EGREVE,6,1,0,0,0,38,38SAINT EGREVE,38382,2016
nan,SAINT ETIENNE DE SAINT GEOIRS,1,1,0,0,0,38,38SAINT ETIENNE DE SAINT GEOIRS,38384,2016
nan,SAINT GEORGES D ESPERANCHE,1,0,0,0,0,38,38SAINT GEORGES D ESPERANCHE,38389,2016
nan,SAINT ISMIER,1,0,0,0,0,38,38SAINT ISMIER,38397,2016
nan,SAINT JEAN DE BOURNAY,0,2,0,0,0,38,38SAINT JEAN DE BOURNAY,38399,2016
nan,SAINT LAURENT DU PONT,1,0,0,0,0,38,38SAINT LAURENT DU PONT,38412,2016
nan,SAINT MARCELLIN,4,1,0,0,0,38,38SAINT MARCELLIN,38416,2016
nan,SAINT MARTIN D HERES,14,1,0,0,0,38,38SAINT MARTIN D HERES,38421,2016
nan,SAINT MARTIN D URIAGE,5,0,0,0,0,38,38SAINT MARTIN D URIAGE,38422,2016
nan,SAINT MARTIN LE VINOUX,1,1,0,0,0,38,38SAINT MARTIN LE VINOUX,38423,2016
nan,SAINT MAURICE L EXIL,3,0,0,0,0,38,38SAINT MAURICE L EXIL,38425,2016
nan,SAINT NAZAIRE LES EYMES,1,0,0,0,0,38,38SAINT NAZAIRE LES EYMES,38431,2016
nan,SAINT QUENTIN FALLAVIER,3,0,0,0,0,38,38SAINT QUENTIN FALLAVIER,38449,2016
nan,SAINT ROMAIN DE JALIONAS,0,0,1,0,0,38,38SAINT ROMAIN DE JALIONAS,38451,2016
nan,SAINT SAVIN,1,0,0,0,0,38,38SAINT SAVIN,38455,2016
nan,SAINT SIMEON DE BRESSIEUX,1,0,0,0,0,38,38SAINT SIMEON DE BRESSIEUX,38457,2016
nan,SAINT VICTOR DE CESSIEU,0,0,1,0,0,38,38SAINT VICTOR DE CESSIEU,38464,2016
nan,SALAISE SUR SANNE,1,0,0,0,0,38,38SALAISE SUR SANNE,38468,2016
nan,SASSENAGE,6,0,0,0,0,38,38SASSENAGE,38474,2016
nan,SEREZIN DE LA TOUR,0,1,0,0,0,38,38SEREZIN DE LA TOUR,38481,2016
nan,SERPAIZE,0,1,0,0,0,38,38SERPAIZE,38484,2016
nan,SERMERIEU,0,0,1,0,0,38,38SERMERIEU,38483,2016
nan,SEYSSINET PARISET,4,0,0,0,0,38,38SEYSSINET PARISET,38485,2016
nan,SEYSSINS,2,0,0,0,0,38,38SEYSSINS,38486,2016
nan,SEYSSUEL,1,0,0,0,0,38,38SEYSSUEL,38487,2016
nan,SUSVILLE,0,0,1,0,0,38,38SUSVILLE,38499,2016
nan,THEYS,0,0,1,0,0,38,38THEYS,38504,2016
nan,TIGNIEU JAMEYZIEU,2,2,0,0,0,38,38TIGNIEU JAMEYZIEU,38507,2016
nan,TOUR DU PIN,4,1,0,0,0,38,38TOUR DU PIN,38509,2016
nan,TREPT,0,1,0,0,0,38,38TREPT,38515,2016
nan,TRONCHE,2,1,0,0,0,38,38TRONCHE,38516,2016
nan,TULLINS,2,0,0,0,0,38,38TULLINS,38517,2016
nan,VALENCIN,1,0,0,0,0,38,38VALENCIN,38519,2016
nan,VAULNAVEYS LE BAS,1,0,0,0,0,38,38VAULNAVEYS LE BAS,38528,2016
nan,VAULX MILIEU,0,1,0,0,0,38,38VAULX MILIEU,38530,2016
nan,VERSOUD,2,0,0,0,0,38,38VERSOUD,38538,2016
nan,VEUREY VOROIZE,1,0,0,0,0,38,38VEUREY VOROIZE,38540,2016
nan,VIENNE,14,8,0,0,0,38,38VIENNE,38544,2016
nan,VIF,3,0,0,0,0,38,38VIF,38545,2016
nan,VILLARD DE LANS,3,0,0,0,0,38,38VILLARD DE LANS,38548,2016
nan,VILLETTE D ANTHON,1,0,0,0,0,38,38VILLETTE D ANTHON,38557,2016
nan,VILLETTE DE VIENNE,0,1,0,0,0,38,38VILLETTE DE VIENNE,38558,2016
nan,VOIRON,6,7,0,0,0,38,38VOIRON,38563,2016
nan,VOREPPE,3,0,0,0,0,38,38VOREPPE,38565,2016
Jura (39),ABERGEMENT LA RONCE,1,0,0,0,0,39,39ABERGEMENT LA RONCE,39001,2016
Lons le Saunier,ARBOIS,2,0,0,0,0,39,39ARBOIS,39013,2016
nan,BLETTERANS,0,1,0,0,0,39,39BLETTERANS,39056,2016
nan,CHAMPAGNOLE,6,0,0,0,0,39,39CHAMPAGNOLE,39097,2016
nan,DAMPARIS,1,3,0,0,0,39,39DAMPARIS,39189,2016
nan,DOLE,15,0,0,0,0,39,39DOLE,39198,2016
nan,FRAISANS,0,0,1,0,0,39,39FRAISANS,39235,2016
nan,LONS LE SAUNIER,1,3,0,0,0,39,39LONS LE SAUNIER,39300,2016
nan,MOREZ,2,0,0,0,0,39,39MOREZ,39368,2016
nan,POLIGNY,3,0,0,0,0,39,39POLIGNY,39434,2016
nan,ROUSSES,1,0,0,0,0,39,39ROUSSES,39470,2016
nan,SAINT AUBIN,1,0,0,0,0,39,39SAINT AUBIN,39476,2016
nan,SAINT CLAUDE,7,2,0,0,0,39,39SAINT CLAUDE,39478,2016
nan,SALINS LES BAINS,2,0,0,0,0,39,39SALINS LES BAINS,39500,2016
nan,TAVAUX,2,0,0,0,0,39,39TAVAUX,39526,2016
Landes (40),AIRE SUR L ADOUR,2,1,0,0,0,40,40AIRE SUR L ADOUR,40001,2016
Mont de Marsan,BISCARROSSE,9,0,0,0,0,40,40BISCARROSSE,40046,2016
nan,CAPBRETON,5,1,0,0,0,40,40CAPBRETON,40065,2016
nan,CARCEN PONSON,0,0,1,0,0,40,40CARCEN PONSON,40067,2016
nan,CASTETS,0,0,2,0,0,40,40CASTETS,40075,2016
nan,DAX,13,1,0,0,0,40,40DAX,40088,2016
nan,GABARRET,1,0,0,0,0,40,40GABARRET,40102,2016
nan,GASTES,1,0,0,0,0,40,40GASTES,40108,2016
nan,GRENADE SUR L ADOUR,1,0,0,0,0,40,40GRENADE SUR L ADOUR,40117,2016
nan,HAGETMAU,2,0,0,0,0,40,40HAGETMAU,40119,2016
nan,LABENNE,1,0,1,0,0,40,40LABENNE,40133,2016
nan,LABOUHEYRE,1,0,0,0,0,40,40LABOUHEYRE,40134,2016
nan,LEON,1,0,0,0,0,40,40LEON,40150,2016
nan,LINXE,1,0,0,0,0,40,40LINXE,40155,2016
nan,LIT ET MIXE,1,0,0,0,0,40,40LIT ET MIXE,40157,2016
nan,MESSANGES,0,0,1,0,0,40,40MESSANGES,40181,2016
nan,MIMIZAN,6,0,0,0,0,40,40MIMIZAN,40184,2016
nan,MOLIETS ET MAA,0,0,1,0,0,40,40MOLIETS ET MAA,40187,2016
nan,MONT DE MARSAN,8,5,0,0,0,40,40MONT DE MARSAN,40192,2016
nan,ONDRES,4,0,0,0,0,40,40ONDRES,40209,2016
nan,PARENTIS EN BORN,4,0,0,0,0,40,40PARENTIS EN BORN,40217,2016
nan,PEYREHORADE,1,1,0,0,0,40,40PEYREHORADE,40224,2016
nan,PONTONX SUR L ADOUR,1,0,0,0,0,40,40PONTONX SUR L ADOUR,40230,2016
nan,RION DES LANDES,1,0,0,0,0,40,40RION DES LANDES,40243,2016
nan,SAINT GEOURS DE MAREMNE,1,0,0,0,0,40,40SAINT GEOURS DE MAREMNE,40261,2016
nan,SAINT JULIEN EN BORN,0,0,1,0,0,40,40SAINT JULIEN EN BORN,40266,2016
nan,SAINT PAUL LES DAX,3,0,0,0,0,40,40SAINT PAUL LES DAX,40279,2016
nan,SAINT SEVER,2,0,0,0,0,40,40SAINT SEVER,40282,2016
nan,SAINT VINCENT DE PAUL,0,0,2,0,0,40,40SAINT VINCENT DE PAUL,40283,2016
