Dep,Nom Département,Inconnu,Nom Ville,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de maîtres chiens de police municipale,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,0,1.0,HAUTES RIVIERES,1553,1,0,0,0,0,08,08HAUTES RIVIERES,8218,2018
nan,0,1.0,LUMES,1194,0,0,1,0,0,08,08LUMES,8263,2018
nan,0,1.0,MONTHERME,2423,1,0,0,0,0,08,08MONTHERME,8302,2018
nan,0,1.0,MOUZON,2542,1,0,0,0,0,08,08MOUZON,8311,2018
nan,0,1.0,NOUVION SUR MEUSE,2321,0,1,0,0,0,08,08NOUVION SUR MEUSE,8327,2018
nan,0,1.0,ROCROI,2377,1,0,0,0,0,08,08ROCROI,8367,2018
nan,0,1.0,SEDAN,17000,8,2,0,0,0,08,08SEDAN,8409,2018
nan,0,1.0,VILLERS SEMEUSE,3668,2,0,0,0,0,08,08VILLERS SEMEUSE,8480,2018
nan,0,1.0,VIREUX WALLERAND,2045,1,0,0,0,0,08,08VIREUX WALLERAND,8487,2018
nan,0,1.0,VIVIER AU COURT,3034,2,0,0,0,0,08,08VIVIER AU COURT,8488,2018
nan,0,1.0,VOUZIERS,4651,2,0,0,0,0,08,08VOUZIERS,8490,2018
nan,0,1.0,VRIGNE AUX BOIS,3827,2,0,0,0,0,08,08VRIGNE AUX BOIS,8491,2018
nan,0,1.0,WARCQ,1309,1,0,0,0,0,08,08WARCQ,8497,2018
9,Ariège,0.0,NAN,0,0,0,0,0,0,09,09NAN,0,2018
nan,0,1.0,AX LES THERMES,1231,2,1,1,0,0,09,09AX LES THERMES,9032,2018
nan,0,1.0,FOIX,9706,4,2,0,0,0,09,09FOIX,9122,2018
nan,0,1.0,LAVELANET,6205,2,2,0,0,0,09,09LAVELANET,9160,2018
nan,0,1.0,MAZERES,3826,1,0,0,0,0,09,09MAZERES,9185,2018
nan,0,1.0,MERCUS GARRABET,1162,1,0,0,0,0,09,09MERCUS GARRABET,9188,2018
nan,0,1.0,MIREPOIX,3162,2,1,0,0,0,09,09MIREPOIX,9194,2018
nan,0,1.0,MONTGAILHARD,1442,1,0,1,0,0,09,09MONTGAILHARD,9207,2018
nan,0,1.0,PAMIERS,15317,6,3,0,0,0,09,09PAMIERS,9225,2018
nan,0,1.0,SAINT GIRONS,6324,2,2,0,0,0,09,09SAINT GIRONS,9261,2018
nan,0,1.0,SAINT LIZIER,1417,0,0,1,0,0,09,09SAINT LIZIER,9268,2018
nan,0,1.0,SAURAT,645,0,1,0,0,0,09,09SAURAT,9280,2018
nan,0,1.0,SAVERDUN,4734,2,0,0,0,0,09,09SAVERDUN,9282,2018
nan,0,1.0,TARASCON SUR ARIEGE,3231,2,0,0,0,0,09,09TARASCON SUR ARIEGE,9306,2018
nan,0,1.0,TOUR DU CRIEU,3127,0,1,0,0,0,09,09TOUR DU CRIEU,9312,2018
nan,0,1.0,USTOU,314,0,0,1,0,0,09,09USTOU,9322,2018
nan,0,1.0,BRIENNE LE CHATEAU,2907,2,0,0,0,0,10,10BRIENNE LE CHATEAU,10064,2018
nan,0,1.0,CRENEY PRES TROYES,1783,0,1,0,0,0,10,10CRENEY PRES TROYES,10115,2018
nan,0,1.0,ESTISSAC,1885,0,1,0,0,0,10,10ESTISSAC,10142,2018
nan,0,1.0,CHAPELLE SAINT LUC,12471,9,0,0,2,1,10,10CHAPELLE SAINT LUC,10081,2018
nan,0,1.0,RIVIERE DE CORPS,3199,2,2,0,0,0,10,10RIVIERE DE CORPS,10321,2018
nan,0,1.0,NOES PRES TROYES,3244,4,0,0,0,0,10,10NOES PRES TROYES,10265,2018
nan,0,1.0,NOGENT SUR SEINE,5965,5,1,0,0,0,10,10NOGENT SUR SEINE,10268,2018
nan,0,1.0,PONT SAINTE MARIE MUTUALISATION,4976,1,1,0,0,0,10,10PONT SAINTE MARIE MUTUALISATION,0,2018
nan,0,1.0,ROMILLY SUR SEINE,14493,8,0,0,0,0,10,10ROMILLY SUR SEINE,10323,2018
nan,0,1.0,ROSIERES PRES TROYES MUTUALISATION,3962,1,0,0,0,0,10,10ROSIERES PRES TROYES MUTUALISATION,0,2018
nan,0,1.0,SAINT ANDRE LES VERGERS,12204,4,0,0,0,0,10,10SAINT ANDRE LES VERGERS,10333,2018
nan,0,1.0,SAINT JULIEN LES VILLAS MUTUALISATION,6834,4,0,0,0,0,10,10SAINT JULIEN LES VILLAS MUTUALISATION,0,2018
nan,0,1.0,SAINT PARRES AUX TERTRES MUTUALISATION,3106,1,0,0,0,0,10,10SAINT PARRES AUX TERTRES MUTUALISATION,0,2018
nan,0,1.0,SAINTE SAVINE,10302,4,0,0,0,0,10,10SAINTE SAVINE,10362,2018
nan,0,1.0,TROYES,60928,40,8,1,0,0,10,10TROYES,10387,2018
11,Aude,0.0,NAN,0,0,0,0,0,0,11,11NAN,0,2018
nan,0,1.0,ARGELIERS,0,2,0,0,0,0,11,11ARGELIERS,11012,2018
nan,0,1.0,ARGENS MINERVOIS,0,0,1,0,0,0,11,11ARGENS MINERVOIS,11013,2018
nan,0,1.0,ARMISSAN,0,2,2,0,0,0,11,11ARMISSAN,11014,2018
nan,0,1.0,AZILLE,0,0,0,1,0,0,11,11AZILLE,11022,2018
nan,0,1.0,BAGES,0,0,1,0,0,0,11,11BAGES,11024,2018
nan,0,1.0,BIZE MINERVOIS,0,0,1,0,0,0,11,11BIZE MINERVOIS,11041,2018
nan,0,1.0,BRAM,0,3,0,0,0,0,11,11BRAM,11049,2018
nan,0,1.0,CANET,0,1,0,0,0,0,11,11CANET,11067,2018
nan,0,1.0,CAPENDU,0,0,3,0,0,0,11,11CAPENDU,11068,2018
nan,0,1.0,CONQUES SUR ORBIEL,0,2,0,0,0,0,11,11CONQUES SUR ORBIEL,11099,2018
nan,0,1.0,COUIZA,0,0,0,1,0,0,11,11COUIZA,11103,2018
nan,0,1.0,COURSAN,0,4,0,0,0,0,11,11COURSAN,11106,2018
nan,0,1.0,CUXAC D AUDE,0,3,2,0,0,0,11,11CUXAC D AUDE,11116,2018
nan,0,1.0,DOUZENS,0,0,1,0,0,0,11,11DOUZENS,11122,2018
nan,0,1.0,ESPERAZA,0,2,2,0,0,0,11,11ESPERAZA,11129,2018
nan,0,1.0,GRUISSAN,0,14,1,0,0,0,11,11GRUISSAN,11170,2018
nan,0,1.0,HOMPS,0,1,0,0,0,0,11,11HOMPS,11172,2018
nan,0,1.0,PALME,0,1,0,0,0,0,11,11PALME,11188,2018
nan,0,1.0,LAGRASSE,0,0,3,0,0,0,11,11LAGRASSE,11185,2018
nan,0,1.0,LEUCATE,0,14,2,0,0,0,11,11LEUCATE,11202,2018
nan,0,1.0,LIMOUX,0,5,0,0,0,0,11,11LIMOUX,11206,2018
nan,0,1.0,LUC SUR ORBIEU,0,0,0,1,0,0,11,11LUC SUR ORBIEU,11210,2018
nan,0,1.0,MIREPEISSET,0,0,1,1,0,0,11,11MIREPEISSET,11233,2018
nan,0,1.0,MONTOLIEU,0,0,2,0,0,0,11,11MONTOLIEU,11253,2018
nan,0,1.0,MONTREAL,0,0,0,1,0,0,11,11MONTREAL,11254,2018
nan,0,1.0,MONTREDON DES CORBIERES,0,1,1,0,0,0,11,11MONTREDON DES CORBIERES,11255,2018
nan,0,1.0,MOUSSAN,0,1,0,0,0,0,11,11MOUSSAN,11258,2018
nan,0,1.0,NARBONNE,0,47,8,0,1,1,11,11NARBONNE,11262,2018
nan,0,1.0,NEBIAS,0,0,1,0,0,0,11,11NEBIAS,11263,2018
nan,0,1.0,NEVIAN,0,1,0,0,0,0,11,11NEVIAN,11264,2018
nan,0,1.0,OUVEILLAN,0,1,0,0,0,0,11,11OUVEILLAN,11269,2018
nan,0,1.0,PARAZA,0,0,1,0,0,0,11,11PARAZA,11273,2018
nan,0,1.0,PENNAUTIER,0,2,0,0,0,0,11,11PENNAUTIER,11279,2018
nan,0,1.0,PEYRIAC DE MER,0,1,0,0,0,0,11,11PEYRIAC DE MER,11285,2018
nan,0,1.0,PEYRIAC MINERVOIS,0,1,0,0,0,0,11,11PEYRIAC MINERVOIS,11286,2018
nan,0,1.0,PORT LA NOUVELLE,0,8,3,0,0,0,11,11PORT LA NOUVELLE,11266,2018
nan,0,1.0,PORTEL DES CORBIERES,0,1,1,0,0,0,11,11PORTEL DES CORBIERES,11295,2018
nan,0,1.0,PUICHERIC,0,0,0,1,0,0,11,11PUICHERIC,11301,2018
nan,0,1.0,PUIVERT,0,0,1,0,0,0,11,11PUIVERT,11303,2018
nan,0,1.0,QUILLAN,0,3,0,0,0,0,11,11QUILLAN,11304,2018
nan,0,1.0,RENNES LES BAINS,0,0,1,0,0,0,11,11RENNES LES BAINS,11310,2018
nan,0,1.0,RIEUX MINERVOIS,0,0,1,1,0,0,11,11RIEUX MINERVOIS,11315,2018
nan,0,1.0,ROQUEFORT DES CORBIERES,0,0,1,0,0,0,11,11ROQUEFORT DES CORBIERES,11322,2018
nan,0,1.0,SAINT COUAT D AUDE,0,0,0,1,0,0,11,11SAINT COUAT D AUDE,11337,2018
nan,0,1.0,SAINT MARCEL SUR AUDE,0,1,0,0,0,0,11,11SAINT MARCEL SUR AUDE,11353,2018
nan,0,1.0,SAINT MICHEL DE LANES,0,0,0,1,0,0,11,11SAINT MICHEL DE LANES,11359,2018
nan,0,1.0,SAINT NAZAIRE D AUDE,0,1,1,0,0,0,11,11SAINT NAZAIRE D AUDE,11360,2018
nan,0,1.0,SAINTE COLOMBE SUR L HERS,0,0,0,1,0,0,11,11SAINTE COLOMBE SUR L HERS,11336,2018
nan,0,1.0,SAISSAC,0,0,1,0,0,0,11,11SAISSAC,11367,2018
nan,0,1.0,SALLELES D AUDE,0,0,5,0,0,0,11,11SALLELES D AUDE,11369,2018
nan,0,1.0,SALLES D AUDE,0,1,1,0,0,0,11,11SALLES D AUDE,11370,2018
nan,0,1.0,SIGEAN,0,3,2,0,0,0,11,11SIGEAN,11379,2018
nan,0,1.0,TREBES,0,7,2,0,0,0,11,11TREBES,11397,2018
nan,0,1.0,TUCHAN,0,0,2,0,0,0,11,11TUCHAN,11401,2018
nan,0,1.0,VILLALIER,0,3,0,0,0,0,11,11VILLALIER,11410,2018
nan,0,1.0,VILLEGAILHENC,0,1,0,0,0,0,11,11VILLEGAILHENC,11425,2018
nan,0,1.0,VILLEMOUSTAUSSOU,0,3,0,0,0,0,11,11VILLEMOUSTAUSSOU,11429,2018
nan,0,1.0,VILLENEUVE MINERVOIS,0,0,3,0,0,0,11,11VILLENEUVE MINERVOIS,11433,2018
nan,0,1.0,VILLEPINTE,0,0,0,1,0,0,11,11VILLEPINTE,11434,2018
nan,0,1.0,VILLESEQUE DES CORBIERES,0,1,0,0,0,0,11,11VILLESEQUE DES CORBIERES,11436,2018
nan,0,1.0,VILLESEQUELANDE,0,0,1,0,0,0,11,11VILLESEQUELANDE,11437,2018
nan,0,1.0,VINASSAN,0,2,0,0,0,0,11,11VINASSAN,11441,2018
nan,0,1.0,BOUTENAC,0,0,0,0,0,0,11,11BOUTENAC,11048,2018
nan,0,1.0,LUC SUR ORBIEU,0,0,0,0,0,0,11,11LUC SUR ORBIEU,11210,2018
nan,0,1.0,ARAGON,0,0,0,0,0,0,11,11ARAGON,11011,2018
nan,0,1.0,AIGUES VIVES,0,0,0,0,0,0,11,11AIGUES VIVES,11001,2018
nan,0,1.0,AZILLE,0,0,0,0,0,0,11,11AZILLE,11022,2018
nan,0,1.0,REDORTE,0,0,0,0,0,0,11,11REDORTE,11190,2018
nan,0,1.0,PEPIEUX,0,0,0,0,0,0,11,11PEPIEUX,11280,2018
nan,0,1.0,RIEUX MINERVOIS,0,0,0,0,0,0,11,11RIEUX MINERVOIS,11315,2018
nan,0,1.0,SAINT FRICHOUX,0,0,0,0,0,0,11,11SAINT FRICHOUX,11342,2018
nan,0,1.0,DOUZENS,0,0,0,0,0,0,11,11DOUZENS,11122,2018
nan,0,1.0,MONTBRUN DES CORBIERES,0,0,0,0,0,0,11,11MONTBRUN DES CORBIERES,11241,2018
nan,0,1.0,MOUX,0,0,0,0,0,0,11,11MOUX,11261,2018
nan,0,1.0,ROQUECOURBE,0,0,0,0,0,0,11,11ROQUECOURBE,0,2018
12,Aveyron,0.0,NAN,0,0,0,0,0,0,12,12NAN,0,2018
nan,0,1.0,CALMONT,2067,0,0,1,0,0,12,12CALMONT,12043,2018
nan,0,1.0,DECAZEVILLE,1031,0,1,0,0,0,12,12DECAZEVILLE,12089,2018
nan,0,1.0,ESPALION,4521,1,1,0,0,0,12,12ESPALION,12096,2018
nan,0,1.0,FLAVIN,2358,0,0,1,0,0,12,12FLAVIN,12102,2018
nan,0,1.0,GABRIAC,503,0,0,1,0,0,12,12GABRIAC,12106,2018
nan,0,1.0,LAGUIOLE,1267,0,1,0,0,0,12,12LAGUIOLE,12119,2018
nan,0,1.0,LASSOUTS,304,0,0,1,0,0,12,12LASSOUTS,12124,2018
nan,0,1.0,MILLAU,22500,11,4,0,0,0,12,12MILLAU,12145,2018
nan,0,1.0,ONET LE CHATEAU,12617,7,1,0,0,0,12,12ONET LE CHATEAU,12176,2018
nan,0,1.0,RODEZ,26000,5,7,0,0,0,12,12RODEZ,12202,2018
nan,0,1.0,SAINT AFFRIQUE,8244,4,1,0,0,0,12,12SAINT AFFRIQUE,12208,2018
nan,0,1.0,SAINT GEORGES DE LUZENCON,1625,0,0,1,0,0,12,12SAINT GEORGES DE LUZENCON,12225,2018
nan,0,1.0,SAINTE JULIETTE SUR VIAUR,602,0,0,1,0,0,12,12SAINTE JULIETTE SUR VIAUR,12234,2018
nan,0,1.0,VILLEFRANCHE DE ROUERGUE,12000,3,2,0,0,0,12,12VILLEFRANCHE DE ROUERGUE,12300,2018
13,Bouches-du-Rhône,0.0,NAN,0,0,0,0,0,0,13,13NAN,0,2018
nan,0,1.0,AIX EN PROVENCE,142149,105,44,0,3,3,13,13AIX EN PROVENCE,13001,2018
nan,0,1.0,ALLAUCH,21484,15,10,0,0,0,13,13ALLAUCH,13002,2018
nan,0,1.0,ALLEINS,2567,1,1,0,0,0,13,13ALLEINS,13003,2018
nan,0,1.0,ARLES,53629,20,8,0,0,0,13,13ARLES,13004,2018
nan,0,1.0,AUBAGNE,45844,43,15,0,0,0,13,13AUBAGNE,13005,2018
nan,0,1.0,AURIOL,11583,10,2,0,0,0,13,13AURIOL,13007,2018
nan,0,1.0,BARBENTANE,4300,2,0,0,0,0,13,13BARBENTANE,13010,2018
nan,0,1.0,BAUX DE PROVENCE,368,2,2,0,0,0,13,13BAUX DE PROVENCE,13011,2018
nan,0,1.0,BELCODENE,1937,1,0,0,0,0,13,13BELCODENE,13013,2018
nan,0,1.0,BERRE L ETANG,13572,23,4,0,0,0,13,13BERRE L ETANG,13014,2018
nan,0,1.0,BOUC BEL AIR,14787,11,0,0,0,0,13,13BOUC BEL AIR,13015,2018
nan,0,1.0,BOUILLADISSE,6143,4,0,0,0,0,13,13BOUILLADISSE,13016,2018
nan,0,1.0,BOULBON,1519,1,0,0,0,0,13,13BOULBON,13017,2018
nan,0,1.0,CABANNES,4500,3,0,0,0,0,13,13CABANNES,13018,2018
nan,0,1.0,CABRIES,9800,9,0,2,0,0,13,13CABRIES,13019,2018
nan,0,1.0,CADOLIVE,2157,1,0,0,0,0,13,13CADOLIVE,13020,2018
nan,0,1.0,CARNOUX EN PROVENCE,6800,4,0,0,0,0,13,13CARNOUX EN PROVENCE,13119,2018
nan,0,1.0,CARRY LE ROUET,6021,8,1,0,0,0,13,13CARRY LE ROUET,13021,2018
nan,0,1.0,CASSIS,7500,21,5,1,0,0,13,13CASSIS,13022,2018
nan,0,1.0,CEYRESTE,4600,4,1,0,0,0,13,13CEYRESTE,13023,2018
nan,0,1.0,CHARLEVAL,2700,1,0,1,0,0,13,13CHARLEVAL,13024,2018
nan,0,1.0,CHATEAUNEUF LES MARTIGUES,16442,26,6,0,0,0,13,13CHATEAUNEUF LES MARTIGUES,13026,2018
nan,0,1.0,CHATEAURENARD,15565,11,8,0,0,0,13,13CHATEAURENARD,13027,2018
nan,0,1.0,CIOTAT,35758,45,16,0,1,1,13,13CIOTAT,13028,2018
nan,0,1.0,CORNILLON CONFOUX,1397,1,0,0,0,0,13,13CORNILLON CONFOUX,13029,2018
nan,0,1.0,COUDOUX,3800,4,1,0,0,0,13,13COUDOUX,13118,2018
nan,0,1.0,CUGES LES PINS,5200,3,2,0,0,0,13,13CUGES LES PINS,13030,2018
nan,0,1.0,DESTROUSSE,3478,2,0,0,0,0,13,13DESTROUSSE,13031,2018
nan,0,1.0,EGUILLES,7901,6,1,0,0,0,13,13EGUILLES,13032,2018
nan,0,1.0,ENSUES LA REDONNE,5483,4,1,1,0,0,13,13ENSUES LA REDONNE,13033,2018
nan,0,1.0,EYGALIERES,1800,1,1,0,0,0,13,13EYGALIERES,13034,2018
nan,0,1.0,EYGUIERES,7000,5,0,0,0,0,13,13EYGUIERES,13035,2018
nan,0,1.0,EYRAGUES,4500,3,0,0,0,0,13,13EYRAGUES,13036,2018
nan,0,1.0,FARE LES OLIVIERS,8385,6,2,0,0,0,13,13FARE LES OLIVIERS,13037,2018
nan,0,1.0,FONTVIEILLE,3630,2,1,0,0,0,13,13FONTVIEILLE,13038,2018
nan,0,1.0,FOS SUR MER,16500,38,3,0,0,0,13,13FOS SUR MER,13039,2018
nan,0,1.0,FUVEAU,10167,6,2,0,0,0,13,13FUVEAU,13040,2018
nan,0,1.0,GEMENOS,6300,7,0,0,0,0,13,13GEMENOS,13042,2018
nan,0,1.0,GIGNAC LA NERTHE,9152,12,3,0,0,0,13,13GIGNAC LA NERTHE,13043,2018
nan,0,1.0,GRANS,4992,9,1,0,0,0,13,13GRANS,13044,2018
nan,0,1.0,GRAVESON,4950,3,1,0,0,0,13,13GRAVESON,13045,2018
nan,0,1.0,GREASQUE,4111,2,1,0,0,0,13,13GREASQUE,13046,2018
nan,0,1.0,JOUQUES,4515,2,0,1,0,0,13,13JOUQUES,13048,2018
nan,0,1.0,LAMBESC,9657,6,2,1,0,0,13,13LAMBESC,13050,2018
nan,0,1.0,LANCON DE PROVENCE,9001,5,3,0,0,0,13,13LANCON DE PROVENCE,0,2018
nan,0,1.0,MAILLANE,2518,1,0,0,0,0,13,13MAILLANE,13052,2018
nan,0,1.0,MALLEMORT,5972,4,3,0,0,0,13,13MALLEMORT,13053,2018
nan,0,1.0,MARIGNANE,33949,34,6,1,0,0,13,13MARIGNANE,13054,2018
nan,0,1.0,MARSEILLE,870018,438,45,0,0,0,13,13MARSEILLE,13055,2018
nan,0,1.0,MARTIGUES,49900,39,8,0,0,0,13,13MARTIGUES,13056,2018
nan,0,1.0,MEYRARGUES,3807,3,0,0,0,0,13,13MEYRARGUES,13059,2018
nan,0,1.0,MEYREUIL,5628,6,1,0,0,0,13,13MEYREUIL,13060,2018
nan,0,1.0,MIMET,4714,2,0,0,0,0,13,13MIMET,13062,2018
nan,0,1.0,MIRAMAS,25697,42,9,0,10,5,13,13MIRAMAS,13063,2018
nan,0,1.0,MOLLEGES,2606,1,0,0,0,0,13,13MOLLEGES,13064,2018
nan,0,1.0,MOURIES,3500,2,0,0,0,0,13,13MOURIES,13065,2018
nan,0,1.0,NOVES,5800,4,0,0,0,0,13,13NOVES,13066,2018
nan,0,1.0,ORGON,3072,3,0,0,0,0,13,13ORGON,13067,2018
nan,0,1.0,PELISSANNE,10308,5,2,0,0,0,13,13PELISSANNE,13069,2018
nan,0,1.0,PENNE SUR HUVEAUNE,6385,7,1,0,0,0,13,13PENNE SUR HUVEAUNE,13070,2018
nan,0,1.0,PENNES MIRABEAU,20000,29,8,0,0,0,13,13PENNES MIRABEAU,13071,2018
nan,0,1.0,PEYNIER,4000,2,2,0,0,0,13,13PEYNIER,13072,2018
nan,0,1.0,PEYPIN,5465,1,3,1,0,0,13,13PEYPIN,13073,2018
nan,0,1.0,PEYROLLES EN PROVENCE,5062,3,0,0,0,0,13,13PEYROLLES EN PROVENCE,13074,2018
nan,0,1.0,PLAN DE CUQUES,11000,4,6,0,0,0,13,13PLAN DE CUQUES,13075,2018
nan,0,1.0,PLAN D ORGON,4000,2,1,0,0,0,13,13PLAN D ORGON,13076,2018
nan,0,1.0,PORT DE BOUC,17000,9,0,0,0,0,13,13PORT DE BOUC,13077,2018
nan,0,1.0,PORT SAINT LOUIS DU RHONE,8605,1,0,0,0,0,13,13PORT SAINT LOUIS DU RHONE,13078,2018
nan,0,1.0,PUY SAINTE REPARADE,5557,4,0,0,0,0,13,13PUY SAINTE REPARADE,13080,2018
nan,0,1.0,ROGNAC,11957,16,8,1,0,0,13,13ROGNAC,13081,2018
nan,0,1.0,ROGNES,5000,4,0,0,0,0,13,13ROGNES,13082,2018
nan,0,1.0,ROGNONAS,4131,2,1,0,0,0,13,13ROGNONAS,13083,2018
nan,0,1.0,ROQUE D ANTHERON,5555,4,2,0,0,0,13,13ROQUE D ANTHERON,13084,2018
nan,0,1.0,ROQUEFORT LA BEDOULE,5704,5,0,0,0,0,13,13ROQUEFORT LA BEDOULE,13085,2018
nan,0,1.0,ROQUEVAIRE,9101,10,1,0,0,0,13,13ROQUEVAIRE,13086,2018
nan,0,1.0,ROUSSET,5000,8,3,0,0,0,13,13ROUSSET,13087,2018
nan,0,1.0,ROVE,5200,5,0,0,0,0,13,13ROVE,13088,2018
nan,0,1.0,SAINT ANDIOL,3250,2,1,0,0,0,13,13SAINT ANDIOL,13089,2018
nan,0,1.0,SAINT CANNAT,5700,5,1,0,0,0,13,13SAINT CANNAT,13091,2018
nan,0,1.0,SAINT CHAMAS,8200,6,2,1,0,0,13,13SAINT CHAMAS,13092,2018
nan,0,1.0,SAINT ETIENNE DU GRES,2512,2,0,0,0,0,13,13SAINT ETIENNE DU GRES,13094,2018
nan,0,1.0,SAINT MARC JAUMEGARDE,1200,1,0,0,0,0,13,13SAINT MARC JAUMEGARDE,13095,2018
nan,0,1.0,SAINT MARTIN DE CRAU,13321,13,4,0,0,0,13,13SAINT MARTIN DE CRAU,13097,2018
nan,0,1.0,SAINT MITRE LES REMPARTS,6000,3,1,0,0,0,13,13SAINT MITRE LES REMPARTS,13098,2018
nan,0,1.0,SAINT REMY DE PROVENCE,10500,11,5,1,0,0,13,13SAINT REMY DE PROVENCE,13100,2018
nan,0,1.0,SAINT SAVOURNIN,3400,2,0,0,0,0,13,13SAINT SAVOURNIN,13101,2018
nan,0,1.0,SAINT VICTORET,6800,4,6,0,0,0,13,13SAINT VICTORET,13102,2018
nan,0,1.0,SALON DE PROVENCE,46225,50,6,0,3,3,13,13SALON DE PROVENCE,13103,2018
nan,0,1.0,SAUSSET LES PINS,7639,13,0,0,0,0,13,13SAUSSET LES PINS,13104,2018
nan,0,1.0,SENAS,7100,7,1,0,0,0,13,13SENAS,13105,2018
nan,0,1.0,SEPTEMES LES VALLONS,10933,9,0,0,0,0,13,13SEPTEMES LES VALLONS,13106,2018
nan,0,1.0,SIMIANE COLLONGUE,5600,9,2,0,0,0,13,13SIMIANE COLLONGUE,13107,2018
nan,0,1.0,TARASCON,15153,9,10,0,0,0,13,13TARASCON,13108,2018
nan,0,1.0,THOLONET,2402,2,0,0,0,0,13,13THOLONET,13109,2018
nan,0,1.0,TRETS,11079,5,4,0,0,0,13,13TRETS,13110,2018
nan,0,1.0,VELAUX,8937,7,3,0,0,0,13,13VELAUX,13112,2018
nan,0,1.0,VENELLES,8500,8,2,1,0,0,13,13VENELLES,13113,2018
nan,0,1.0,VENTABREN,5300,1,2,3,0,0,13,13VENTABREN,13114,2018
nan,0,1.0,VERNEGUES,1700,1,1,0,0,0,13,13VERNEGUES,13115,2018
nan,0,1.0,VITROLLES EN PROVENCE,34089,52,5,0,0,0,13,13VITROLLES EN PROVENCE,0,2018
nan,0,1.0,ARROMANCHES LES BAINS,515,0,3,0,0,0,14,14ARROMANCHES LES BAINS,14021,2018
nan,0,1.0,BAYEUX,13875,7,4,0,0,0,14,14BAYEUX,14047,2018
nan,0,1.0,BERNIERES SUR MER,2360,1,0,0,0,0,14,14BERNIERES SUR MER,14066,2018
nan,0,1.0,BLAINVILLE SUR ORNE,5781,4,0,0,0,0,14,14BLAINVILLE SUR ORNE,14076,2018
nan,0,1.0,BLONVILLE SUR MER,1568,1,0,0,0,0,14,14BLONVILLE SUR MER,14079,2018
nan,0,1.0,BRETTEVILLE SUR ODON,3886,0,1,0,0,0,14,14BRETTEVILLE SUR ODON,14101,2018
nan,0,1.0,CABOURG,3698,4,0,0,0,0,14,14CABOURG,14117,2018
nan,0,1.0,CAEN,108461,62,40,0,0,0,14,14CAEN,14118,2018
nan,0,1.0,CARPIQUET,2498,1,1,0,0,0,14,14CARPIQUET,14137,2018
nan,0,1.0,COLOMBELLES,6838,4,0,0,0,0,14,14COLOMBELLES,14167,2018
nan,0,1.0,CORMELLES LE ROYAL,4918,3,0,0,0,0,14,14CORMELLES LE ROYAL,14181,2018
nan,0,1.0,COURSEULLES SUR MER,4217,2,2,0,0,0,14,14COURSEULLES SUR MER,14191,2018
nan,0,1.0,CREULLY SUR SEULLES,2404,1,0,0,0,0,14,14CREULLY SUR SEULLES,14200,2018
nan,0,1.0,CUVERVILLE,2127,0,1,0,0,0,14,14CUVERVILLE,14215,2018
nan,0,1.0,DEAUVILLE,3757,6,3,0,0,0,14,14DEAUVILLE,14220,2018
nan,0,1.0,DEMOUVILLE,3261,1,1,0,0,0,14,14DEMOUVILLE,14221,2018
nan,0,1.0,DOUVRES LA DELIVRANDE,5360,2,0,0,0,0,14,14DOUVRES LA DELIVRANDE,14228,2018
nan,0,1.0,EPRON,1662,0,1,0,0,0,14,14EPRON,14242,2018
nan,0,1.0,FALAISE,8537,4,1,0,0,0,14,14FALAISE,14258,2018
nan,0,1.0,FEUGUEROLLES BULLY,1455,0,2,0,0,0,14,14FEUGUEROLLES BULLY,14266,2018
nan,0,1.0,GIBERVILLE,5043,2,0,0,0,0,14,14GIBERVILLE,14301,2018
nan,0,1.0,GOUVIX,833,0,0,1,0,0,14,14GOUVIX,14309,2018
nan,0,1.0,GRANDCAMP MAISY,1585,1,1,0,0,0,14,14GRANDCAMP MAISY,14312,2018
nan,0,1.0,HERMANVILLE SUR MER,3108,1,0,0,0,0,14,14HERMANVILLE SUR MER,14325,2018
nan,0,1.0,HEROUVILLE SAINT CLAIR,22997,11,0,0,0,0,14,14HEROUVILLE SAINT CLAIR,14327,2018
nan,0,1.0,HONFLEUR,7972,4,0,0,0,0,14,14HONFLEUR,14333,2018
nan,0,1.0,HOULGATE,1989,0,0,1,0,0,14,14HOULGATE,14338,2018
nan,0,1.0,IFS,11984,6,0,0,0,0,14,14IFS,14341,2018
nan,0,1.0,ISIGNY SUR MER,3707,1,0,0,0,0,14,14ISIGNY SUR MER,14342,2018
nan,0,1.0,LANGRUNE SUR MER,1788,1,1,0,0,0,14,14LANGRUNE SUR MER,14354,2018
nan,0,1.0,RIVIERE SAINT SAUVEUR,2552,2,0,0,0,0,14,14RIVIERE SAINT SAUVEUR,14536,2018
nan,0,1.0,HOM,3756,0,0,1,0,0,14,14HOM,0,2018
nan,0,1.0,MOLAY LITTRY,3058,1,1,0,0,0,14,14MOLAY LITTRY,14370,2018
nan,0,1.0,LION SUR MER,2482,1,0,0,0,0,14,14LION SUR MER,14365,2018
nan,0,1.0,LISIEUX,21111,0,6,0,0,0,14,14LISIEUX,14366,2018
nan,0,1.0,LIVAROT PAYS D AUGE,6525,1,0,0,0,0,14,14LIVAROT PAYS D AUGE,14371,2018
nan,0,1.0,LUC SUR MER,3236,1,0,0,0,0,14,14LUC SUR MER,14384,2018
