Dep,Nom Ville,Nombre d habitants,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de maîtres chiens de police municipale,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année
nan,NIEPPE,7506,3,1,0,0,0,59,59NIEPPE,59431,2017
nan,STEENVOORDE,4188,1,1,0,0,0,59,59STEENVOORDE,59580,2017
nan,TETEGHEM,8202,2,0,0,0,0,59,59TETEGHEM,59588,2017
nan,ANZIN,14058,7,2,0,0,0,59,59ANZIN,59014,2017
nan,AULNOY LEZ VALENCIENNES,7407,2,2,0,0,0,59,59AULNOY LEZ VALENCIENNES,59032,2017
nan,BEUVRAGES,6642,3,0,0,0,0,59,59BEUVRAGES,59079,2017
nan,BOUCHAIN,4282,0,0,1,0,0,59,59BOUCHAIN,59092,2017
nan,BRUAY SUR L ESCAUT,11961,4,2,2,0,0,59,59BRUAY SUR L ESCAUT,59112,2017
nan,CONDE SUR L ESCAUT,9780,1,5,0,0,0,59,59CONDE SUR L ESCAUT,59153,2017
nan,CRESPIN,4500,3,1,0,0,0,59,59CRESPIN,59160,2017
nan,DENAIN,20351,10,4,0,0,0,59,59DENAIN,59172,2017
nan,FAMARS,2489,1,0,0,0,0,59,59FAMARS,59221,2017
nan,FRESNES SUR ESCAUT,7694,0,2,0,0,0,59,59FRESNES SUR ESCAUT,59253,2017
nan,HASPRES,2812,1,0,0,0,0,59,59HASPRES,59285,2017
nan,HERGNIES,4427,2,0,0,0,0,59,59HERGNIES,59301,2017
nan,HERIN,4113,0,2,0,0,0,59,59HERIN,59302,2017
nan,HORDAIN,1487,1,0,0,0,0,59,59HORDAIN,59313,2017
nan,MAING,4103,1,0,0,0,0,59,59MAING,59369,2017
nan,MARLY,11590,5,0,0,0,0,59,59MARLY,59383,2017
nan,ONNAING,8720,5,0,0,0,0,59,59ONNAING,59447,2017
nan,PETITE FORET,4983,1,2,0,0,0,59,59PETITE FORET,59459,2017
nan,QUIEVRECHAIN,6300,4,1,0,0,0,59,59QUIEVRECHAIN,59484,2017
nan,RAISMES,12756,4,0,0,0,0,59,59RAISMES,59491,2017
nan,SAINT SAULVE,11305,6,0,0,0,0,59,59SAINT SAULVE,59544,2017
nan,SENTINELLE,3300,2,1,0,0,0,59,59SENTINELLE,59564,2017
nan,VALENCIENNES,50000,30,13,0,0,0,59,59VALENCIENNES,59606,2017
nan,VIEUX CONDE,10024,3,0,0,0,0,59,59VIEUX CONDE,59616,2017
Oise (60),AGNETZ,3200,0,1,0,0,0,60,60AGNETZ,60007,2017
Beauvais,ALLONNE,1580,0,1,0,0,0,60,60ALLONNE,60009,2017
nan,ANDEVILLE,3200,1,0,0,0,0,60,60ANDEVILLE,60012,2017
nan,ANSAUVILLERS,1285,0,0,1,0,0,60,60ANSAUVILLERS,60017,2017
nan,AUNEUIL,3050,1,0,0,0,0,60,60AUNEUIL,60029,2017
nan,BEAUVAIS,55371,45,5,0,2,2,60,60BEAUVAIS,60057,2017
nan,BERTHECOURT,1673,0,0,0,0,0,60,60BERTHECOURT,60065,2017
nan,BETHISY SAINT PIERRE,3500,0,1,0,0,0,60,60BETHISY SAINT PIERRE,60068,2017
nan,BORAN SUR OISE,2188,2,0,0,0,0,60,60BORAN SUR OISE,60086,2017
nan,BORNEL,4796,2,0,0,0,0,60,60BORNEL,60088,2017
nan,BRENOUILLE,2300,1,0,0,0,0,60,60BRENOUILLE,60102,2017
nan,BRESLES,4274,1,0,0,0,0,60,60BRESLES,60103,2017
nan,BRETEUIL,4664,4,0,0,0,0,60,60BRETEUIL,60104,2017
nan,BREUIL LE SEC,2621,0,1,1,0,0,60,60BREUIL LE SEC,60106,2017
nan,BREUIL LE VERT,3138,1,0,0,0,0,60,60BREUIL LE VERT,60107,2017
nan,CAMBRONNE LES CLERMONT,1100,0,1,0,0,0,60,60CAMBRONNE LES CLERMONT,60120,2017
nan,CAMBRONNE LES RIBECOURT,2070,1,0,0,0,0,60,60CAMBRONNE LES RIBECOURT,60119,2017
nan,CARLEPONT,1550,0,0,1,0,0,60,60CARLEPONT,60129,2017
nan,CAUFFRY,2600,1,0,0,0,0,60,60CAUFFRY,60134,2017
nan,CHAMANT,940,1,0,0,0,0,60,60CHAMANT,60138,2017
nan,CHAMBLY,10174,3,0,0,0,0,60,60CHAMBLY,60139,2017
nan,CHANTILLY,11122,13,2,0,1,1,60,60CHANTILLY,60141,2017
nan,CHAUMONT EN VEXIN,3500,2,0,0,0,0,60,60CHAUMONT EN VEXIN,60143,2017
nan,CHEVRIERES,1938,1,0,0,0,0,60,60CHEVRIERES,60149,2017
nan,CHOISY AU BAC,3464,2,0,0,0,0,60,60CHOISY AU BAC,60151,2017
nan,CLERMONT,10596,1,2,0,0,0,60,60CLERMONT,60157,2017
nan,COMPIEGNE,40732,26,5,0,5,5,60,60COMPIEGNE,60159,2017
nan,CORMEILLES,445,0,0,1,0,0,60,60CORMEILLES,60163,2017
nan,COYE LA FORET,4116,0,1,0,0,0,60,60COYE LA FORET,60172,2017
nan,CREIL,35289,12,6,0,0,0,60,60CREIL,60175,2017
nan,CREPY EN VALOIS,15283,19,1,0,2,2,60,60CREPY EN VALOIS,60176,2017
nan,CRILLON,488,0,1,0,0,0,60,60CRILLON,60180,2017
nan,ESTREES SAINT DENIS,3801,2,0,0,0,0,60,60ESTREES SAINT DENIS,60223,2017
nan,FITZ JAMES,2500,1,0,0,0,0,60,60FITZ JAMES,60234,2017
nan,FORMERIE,2104,1,0,0,0,0,60,60FORMERIE,60245,2017
nan,GOUVIEUX,10000,1,1,0,0,0,60,60GOUVIEUX,60282,2017
nan,CHAPELLE EN SERVAL,3003,2,0,0,0,0,60,60CHAPELLE EN SERVAL,60142,2017
nan,LAGNY LE SEC,2100,1,0,0,0,0,60,60LAGNY LE SEC,60341,2017
nan,LAIGNEVILLE,4700,2,0,0,0,0,60,60LAIGNEVILLE,60342,2017
nan,LAMORLAYE,9308,6,0,0,0,0,60,60LAMORLAYE,60346,2017
nan,DRENNE,527,0,1,0,0,0,60,60DRENNE,60196,2017
nan,MEUX,2308,0,1,0,0,0,60,60MEUX,60402,2017
nan,PLESSIS BELLEVILLE,4000,6,0,0,0,0,60,60PLESSIS BELLEVILLE,60500,2017
nan,PLESSIS BRION,1430,1,0,0,0,0,60,60PLESSIS BRION,60501,2017
nan,LEVIGNEN,937,0,0,1,0,0,60,60LEVIGNEN,60358,2017
nan,LIANCOURT,7298,2,0,0,0,0,60,60LIANCOURT,60360,2017
nan,LONGUEIL ANNEL,2653,1,0,0,0,0,60,60LONGUEIL ANNEL,60368,2017
nan,MAIGNELAY MONTIGNY,2732,1,0,0,0,0,60,60MAIGNELAY MONTIGNY,60374,2017
nan,MARGNY LES COMPIEGNE,8200,6,4,0,0,0,60,60MARGNY LES COMPIEGNE,60382,2017
nan,MARSEILLE EN BEAUVAISIS,1478,0,2,0,0,0,60,60MARSEILLE EN BEAUVAISIS,60387,2017
nan,MERU,14502,14,0,1,0,0,60,60MERU,60395,2017
nan,MOLIENS,1129,0,0,1,0,0,60,60MOLIENS,60405,2017
nan,MONTATAIRE,13315,0,0,2,0,0,60,60MONTATAIRE,60414,2017
nan,MOUY,5278,1,2,0,0,0,60,60MOUY,60439,2017
nan,NEUILLY EN THELLE,3425,3,0,0,0,0,60,60NEUILLY EN THELLE,60450,2017
nan,NOGENT SUR OISE,19414,11,11,0,0,0,60,60NOGENT SUR OISE,60463,2017
nan,NOYON,14000,18,0,0,2,2,60,60NOYON,60471,2017
nan,ORRY LA VILLE,3477,1,0,0,0,0,60,60ORRY LA VILLE,60482,2017
nan,PLAILLY,1742,0,2,0,0,0,60,60PLAILLY,60494,2017
nan,PONTPOINT,3275,1,0,0,0,0,60,60PONTPOINT,60508,2017
nan,PONT SAINTE MAXENCE,12500,12,0,0,0,0,60,60PONT SAINTE MAXENCE,60509,2017
nan,PRECY SUR OISE,3286,1,0,0,0,0,60,60PRECY SUR OISE,60513,2017
nan,RANTIGNY,2566,1,0,0,0,0,60,60RANTIGNY,60524,2017
nan,RIBECOURT DRESLINCOURT,4100,3,0,0,0,0,60,60RIBECOURT DRESLINCOURT,60537,2017
nan,SACY LE GRAND,1516,0,0,1,0,0,60,60SACY LE GRAND,60562,2017
nan,SAINT LEU D ESSERENT,4754,2,1,0,0,0,60,60SAINT LEU D ESSERENT,60584,2017
nan,SAINT MAXIMIN,3200,2,1,0,0,0,60,60SAINT MAXIMIN,60589,2017
nan,SAINT SAUVEUR,1738,0,0,1,0,0,60,60SAINT SAUVEUR,60597,2017
nan,SAINTE GENEVIEVE,3000,2,0,0,0,0,60,60SAINTE GENEVIEVE,60575,2017
nan,SENLIS,16310,15,3,0,0,0,60,60SENLIS,60612,2017
nan,SERIFONTAINE,2866,1,4,0,0,0,60,60SERIFONTAINE,60616,2017
nan,THIERS SUR THEVE,1056,1,0,0,0,0,60,60THIERS SUR THEVE,60631,2017
nan,THIVERNY,1049,1,1,0,0,0,60,60THIVERNY,60635,2017
nan,THOUROTTE,4705,2,0,0,0,0,60,60THOUROTTE,60636,2017
nan,TILLE,1106,0,1,0,0,0,60,60TILLE,60639,2017
nan,TRACY LE VAL,1090,0,0,1,0,0,60,60TRACY LE VAL,60642,2017
nan,TRICOT,1500,0,1,0,0,0,60,60TRICOT,60643,2017
nan,VENETTE,2931,1,0,1,0,0,60,60VENETTE,60665,2017
nan,VERBERIE,3291,1,1,0,0,0,60,60VERBERIE,60667,2017
nan,VERNEUIL EN HALATTE,4795,2,0,0,0,0,60,60VERNEUIL EN HALATTE,60670,2017
nan,VILLERS SAINT PAUL,6425,3,0,0,0,0,60,60VILLERS SAINT PAUL,60684,2017
Orne (61),ALENCON,27160,6,4,0,0,0,61,61ALENCON,61001,2017
Alençon,ARGENTAN,13769,5,2,0,0,0,61,61ARGENTAN,61006,2017
nan,ATHIS VAL DE ROUVRE,4412,0,0,1,0,0,61,61ATHIS VAL DE ROUVRE,61007,2017
nan,BAGNOLES DE L ORNE NORMANDIE,2757,1,0,0,0,0,61,61BAGNOLES DE L ORNE NORMANDIE,61483,2017
nan,BELLEME,1599,0,1,0,0,0,61,61BELLEME,61038,2017
nan,DOMFRONT,4449,0,1,0,0,0,61,61DOMFRONT,61145,2017
nan,FERTE MACE,5500,2,0,0,0,0,61,61FERTE MACE,61168,2017
nan,AIGLE,8000,3,1,0,0,0,61,61AIGLE,61214,2017
nan,LONGNY LES VILLAGES,3200,0,0,1,0,0,61,61LONGNY LES VILLAGES,61230,2017
nan,MORTAGNE AU PERCHE,4208,3,1,0,0,0,61,61MORTAGNE AU PERCHE,61293,2017
nan,REMALARD EN PERCHE,2000,0,0,1,0,0,61,61REMALARD EN PERCHE,61345,2017
nan,SEES,4209,1,0,0,0,0,61,61SEES,61464,2017
nan,TINCHEBRAY BOCAGE,5300,1,1,0,0,0,61,61TINCHEBRAY BOCAGE,61486,2017
nan,VIMOUTIERS,3500,1,0,0,0,0,61,61VIMOUTIERS,61508,2017
Pas-de-Calais (62),ACHICOURT,7902,1,0,0,0,0,62,62ACHICOURT,62004,2017
Arras ,AIRE SUR LA LYS,10163,4,1,0,0,0,62,62AIRE SUR LA LYS,62014,2017
nan,AIX NOULETTE,3987,0,1,0,0,0,62,62AIX NOULETTE,62019,2017
nan,ANNEZIN,5942,0,1,0,0,0,62,62ANNEZIN,62035,2017
nan,ANZIN SAINT AUBIN,2810,0,6,0,0,0,62,62ANZIN SAINT AUBIN,62037,2017
nan,ARDRES,4374,2,1,0,0,0,62,62ARDRES,62038,2017
nan,ARQUES,10111,3,1,0,0,0,62,62ARQUES,62040,2017
nan,ARRAS,42161,19,17,0,0,0,62,62ARRAS,62041,2017
nan,AUCHEL,10840,5,1,0,0,0,62,62AUCHEL,62048,2017
nan,AUCHY LES MINES,4700,0,0,1,0,0,62,62AUCHY LES MINES,62051,2017
nan,AUDRUICQ,5422,0,1,0,0,0,62,62AUDRUICQ,62057,2017
nan,AUXI LE CHATEAU,2773,2,1,0,0,0,62,62AUXI LE CHATEAU,62060,2017
nan,BAPAUME,4239,1,1,0,0,0,62,62BAPAUME,62080,2017
nan,BEAURAINS,5516,0,2,0,0,0,62,62BEAURAINS,62099,2017
nan,BETHUNE,25982,15,17,0,2,2,62,62BETHUNE,62119,2017
nan,BEUVRY,9697,0,1,1,0,0,62,62BEUVRY,62126,2017
nan,BIACHE SAINT VAAST,4036,0,1,0,0,0,62,62BIACHE SAINT VAAST,62128,2017
nan,BILLY BERCLAU,4479,1,1,0,0,0,62,62BILLY BERCLAU,62132,2017
nan,BLENDECQUES,5262,0,1,0,0,0,62,62BLENDECQUES,62139,2017
nan,BOULOGNE SUR MER,43170,0,12,0,0,0,62,62BOULOGNE SUR MER,62160,2017
nan,BREBIERES,4955,2,1,0,0,0,62,62BREBIERES,62173,2017
nan,BULLY LES MINES,12642,0,5,0,0,0,62,62BULLY LES MINES,62186,2017
nan,CAFFIERS,753,0,0,1,0,0,62,62CAFFIERS,62191,2017
nan,CALAIS,77282,26,4,0,1,1,62,62CALAIS,62193,2017
nan,CAMBLAIN CHATELAIN,1816,0,1,0,0,0,62,62CAMBLAIN CHATELAIN,62197,2017
nan,CAMIERS,2699,1,0,0,0,0,62,62CAMIERS,62201,2017
nan,CARVIN,16987,0,7,1,0,0,62,62CARVIN,62215,2017
nan,CONDETTE,2660,2,0,0,0,0,62,62CONDETTE,62235,2017
nan,COQUELLES,2489,2,1,0,0,0,62,62COQUELLES,62239,2017
nan,CORBEHEM,2346,1,0,0,0,0,62,62CORBEHEM,62240,2017
nan,COURCELLES LES LENS,7043,1,1,0,0,0,62,62COURCELLES LES LENS,62249,2017
nan,COURRIERES,10759,6,0,0,1,1,62,62COURRIERES,62250,2017
nan,CUCQ,5234,1,1,0,0,0,62,62CUCQ,62261,2017
nan,DANNES,5877,1,0,0,0,0,62,62DANNES,62264,2017
nan,DESVRES,5089,2,0,0,0,0,62,62DESVRES,62268,2017
nan,DIVION,6807,0,0,1,0,0,62,62DIVION,62270,2017
nan,DOURGES,5753,1,0,0,0,0,62,62DOURGES,62274,2017
nan,EQUIHEN PLAGE,2880,1,1,0,0,0,62,62EQUIHEN PLAGE,62300,2017
nan,ETAPLES,11212,6,1,1,0,0,62,62ETAPLES,62318,2017
nan,FESTUBERT,1342,0,0,1,0,0,62,62FESTUBERT,62330,2017
nan,FIEFS,390,0,0,1,0,0,62,62FIEFS,62333,2017
nan,FREVENT,3738,1,1,1,0,0,62,62FREVENT,62361,2017
nan,FRUGES,2661,0,1,0,0,0,62,62FRUGES,62364,2017
nan,GUINES,5784,2,0,0,0,0,62,62GUINES,62397,2017
nan,HAILLICOURT,5032,0,0,1,0,0,62,62HAILLICOURT,62400,2017
nan,HARNES,12512,8,0,0,0,0,62,62HARNES,62413,2017
nan,HENIN BEAUMONT,26922,18,13,0,1,1,62,62HENIN BEAUMONT,62427,2017
nan,HESDIN,2254,2,1,0,0,0,62,62HESDIN,62447,2017
nan,HUCQUELIERS,559,0,0,1,0,0,62,62HUCQUELIERS,62463,2017
nan,ISBERGUES,9117,1,0,0,0,0,62,62ISBERGUES,62473,2017
nan,LAPUGNOY,3509,0,0,1,0,0,62,62LAPUGNOY,62489,2017
nan,PORTEL,9560,7,0,0,1,1,62,62PORTEL,62667,2017
nan,QUESNOY EN ARTOIS,361,0,0,1,0,0,62,62QUESNOY EN ARTOIS,62677,2017
nan,LEFOREST,7073,3,2,0,0,0,62,62LEFOREST,62497,2017
nan,LENS,31875,0,9,0,0,0,62,62LENS,62498,2017
nan,LIBERCOURT,8530,3,0,0,0,0,62,62LIBERCOURT,62907,2017
nan,LIEVIN,32021,0,7,0,0,0,62,62LIEVIN,62510,2017
nan,LILLERS,10313,0,0,2,0,0,62,62LILLERS,62516,2017
nan,LONGUENESSE,11822,1,1,0,0,0,62,62LONGUENESSE,62525,2017
nan,MARCK,10806,3,2,0,0,0,62,62MARCK,62548,2017
nan,MARQUISE,5205,1,0,0,0,0,62,62MARQUISE,62560,2017
nan,MAZINGARBE,7893,1,0,0,0,0,62,62MAZINGARBE,62563,2017
nan,MERLIMONT,3358,1,0,0,0,0,62,62MERLIMONT,62571,2017
nan,MEURCHIN,3845,2,0,0,0,0,62,62MEURCHIN,62573,2017
nan,MONTIGNY EN GOHELLE,10526,2,0,0,0,0,62,62MONTIGNY EN GOHELLE,62587,2017
nan,MONTREUIL SUR MER,2322,1,0,0,0,0,62,62MONTREUIL SUR MER,62588,2017
nan,NEUFCHATEL HARDELOT,3865,2,1,0,0,0,62,62NEUFCHATEL HARDELOT,62604,2017
nan,NOEUX LES MINES,12648,1,0,0,0,0,62,62NOEUX LES MINES,62617,2017
nan,NOYELLES GODAULT,5522,2,2,0,0,0,62,62NOYELLES GODAULT,62624,2017
nan,NOYELLES LES VERMELLES,2386,1,0,0,0,0,62,62NOYELLES LES VERMELLES,62626,2017
nan,NOYELLES SOUS LENS,6865,0,4,0,0,0,62,62NOYELLES SOUS LENS,62628,2017
nan,OIGNIES,9730,4,0,0,0,0,62,62OIGNIES,62637,2017
nan,OUTREAU,14252,4,2,0,0,0,62,62OUTREAU,62643,2017
nan,OYE PLAGE,5456,2,0,0,0,0,62,62OYE PLAGE,62645,2017
nan,PERNES,1644,1,0,0,0,0,62,62PERNES,62652,2017
nan,RINXENT,2949,1,0,0,0,0,62,62RINXENT,62711,2017
nan,RIVIERE,1162,0,1,0,0,0,62,62RIVIERE,62712,2017
nan,RUITZ,1625,0,2,0,0,0,62,62RUITZ,62727,2017
nan,SAINS EN GOHELLE,6335,0,2,0,0,0,62,62SAINS EN GOHELLE,62737,2017
nan,SAINT ETIENNE AU MONT,5175,1,2,0,0,0,62,62SAINT ETIENNE AU MONT,62746,2017
nan,SAINT LAURENT BLANGY,6707,0,1,0,0,0,62,62SAINT LAURENT BLANGY,62753,2017
nan,SAINT MARTIN BOULOGNE,11553,4,0,0,0,0,62,62SAINT MARTIN BOULOGNE,62758,2017
nan,SAINT MARTIN LEZ TATINGHEM,5940,1,0,0,0,0,62,62SAINT MARTIN LEZ TATINGHEM,62757,2017
nan,SAINT OMER,15006,8,4,0,0,0,62,62SAINT OMER,62765,2017
nan,SAINT POL SUR TERNOISE,5283,2,0,0,0,0,62,62SAINT POL SUR TERNOISE,62767,2017
nan,SAMER,4197,2,0,0,0,0,62,62SAMER,62773,2017
nan,VERMELLES,4624,1,0,0,0,0,62,62VERMELLES,62846,2017
nan,VITRY EN ARTOIS,4671,1,0,0,0,0,62,62VITRY EN ARTOIS,62865,2017
nan,WIMEREUX,7168,7,1,0,0,0,62,62WIMEREUX,62893,2017
nan,WIMILLE,4242,2,0,0,0,0,62,62WIMILLE,62894,2017
nan,WINGLES,8496,5,2,0,0,0,62,62WINGLES,62895,2017
nan,WISSANT,1021,0,1,0,0,0,62,62WISSANT,62899,2017
Dôme (63),AULNAT,4200,1,1,0,0,0,63,63AULNAT,63019,2017
Clermont-Ferrand,BEAUMONT,11350,3,0,0,0,0,63,63BEAUMONT,63032,2017
nan,BILLOM,4846,1,0,0,0,0,63,63BILLOM,63040,2017
nan,BRASSAC LES MINES,3291,1,0,0,0,0,63,63BRASSAC LES MINES,63050,2017
nan,CEBAZAT,8605,4,1,0,0,0,63,63CEBAZAT,63063,2017
nan,CENDRE,5300,1,0,0,0,0,63,63CENDRE,63069,2017
nan,CEYRAT,5579,4,0,0,0,0,63,63CEYRAT,63070,2017
nan,CHAMALIERES,18290,9,3,0,0,0,63,63CHAMALIERES,63075,2017
nan,CHATEL GUYON,6200,2,2,0,0,0,63,63CHATEL GUYON,63103,2017
nan,CLERMONT FERRAND,144760,43,26,0,0,0,63,63CLERMONT FERRAND,63113,2017
nan,COURPIERE,4400,1,0,0,0,0,63,63COURPIERE,63125,2017
nan,GERZAT,10500,5,0,0,0,0,63,63GERZAT,63164,2017
nan,ISSOIRE,14757,4,0,0,0,0,63,63ISSOIRE,63178,2017
nan,LEMPDES,8714,2,1,0,0,0,63,63LEMPDES,63193,2017
nan,ROCHE BLANCHE,3289,1,0,0,0,0,63,63ROCHE BLANCHE,63302,2017
nan,MARTRES DE VEYRE,4000,1,1,0,0,0,63,63MARTRES DE VEYRE,63214,2017
nan,MONT DORE,1363,2,1,0,0,0,63,63MONT DORE,63236,2017
nan,LEZOUX,6000,2,0,0,0,0,63,63LEZOUX,63195,2017
nan,MOZAC,3755,1,0,0,0,0,63,63MOZAC,63245,2017
nan,ORCINES,3500,1,0,0,0,0,63,63ORCINES,63263,2017
nan,PONT DU CHATEAU,11166,2,0,0,0,0,63,63PONT DU CHATEAU,63284,2017
nan,RIOM,19604,7,5,0,0,0,63,63RIOM,63300,2017
nan,ROMAGNAT,8013,2,0,0,0,0,63,63ROMAGNAT,63307,2017
nan,ROYAT,4700,4,0,0,0,0,63,63ROYAT,63308,2017
nan,SAINT GERVAIS D AUVERGNE,1419,1,0,0,0,0,63,63SAINT GERVAIS D AUVERGNE,63354,2017
nan,THIERS,11643,7,1,0,0,0,63,63THIERS,63430,2017
nan,VOLVIC,4500,3,0,0,0,0,63,63VOLVIC,63470,2017
Pyrénées-Atlantiques (64),ANGLET,39980,12,1,0,0,0,64,64ANGLET,64024,2017
Pau,ARTIX,3561,1,0,0,0,0,64,64ARTIX,64061,2017
nan,ARUDY,2269,0,1,1,0,0,64,64ARUDY,64062,2017
nan,ASCAIN,4362,1,0,0,0,0,64,64ASCAIN,64065,2017
nan,BAYONNE,49550,29,6,4,2,2,64,64BAYONNE,64102,2017
nan,BIARRITZ,25480,25,3,0,0,0,64,64BIARRITZ,64122,2017
nan,BIDART,6710,3,2,0,0,0,64,64BIDART,64125,2017
nan,BILLERE,13605,4,0,0,0,0,64,64BILLERE,64129,2017
nan,BIZANOS,4901,1,0,0,0,0,64,64BIZANOS,64132,2017
nan,BOUCAU,8036,2,0,0,0,0,64,64BOUCAU,64140,2017
nan,CAMBO LES BAINS,6935,1,0,0,0,0,64,64CAMBO LES BAINS,64160,2017
nan,CIBOURE,6819,2,0,0,0,0,64,64CIBOURE,64189,2017
nan,EAUX BONNES,347,1,0,0,0,0,64,64EAUX BONNES,64204,2017
nan,GAN,5677,1,0,0,0,0,64,64GAN,64230,2017
nan,GELOS,3725,1,0,0,0,0,64,64GELOS,64237,2017
nan,GUETHARY,1326,0,1,0,0,0,64,64GUETHARY,64249,2017
nan,HASPARREN,6661,1,0,0,0,0,64,64HASPARREN,64256,2017
nan,HENDAYE,17201,3,4,0,0,0,64,64HENDAYE,64260,2017
nan,JURANCON,7434,2,0,0,0,0,64,64JURANCON,64284,2017
nan,LARUNS,1220,0,0,1,0,0,64,64LARUNS,64320,2017
nan,LESCAR,10505,3,0,0,0,0,64,64LESCAR,64335,2017
nan,LONS,13004,4,0,0,0,0,64,64LONS,64348,2017
nan,MAULEON LICHARRE,3230,1,0,0,0,0,64,64MAULEON LICHARRE,64371,2017
nan,MONEIN,4623,0,0,1,0,0,64,64MONEIN,64393,2017
nan,MORLAAS,4407,3,0,0,0,0,64,64MORLAAS,64405,2017
nan,OLORON SAINTE MARIE,11480,1,1,0,0,0,64,64OLORON SAINTE MARIE,64422,2017
nan,ORTHEZ,11365,3,1,0,0,0,64,64ORTHEZ,64430,2017
nan,PARDIES,884,1,0,0,0,0,64,64PARDIES,64443,2017
nan,PAU,79233,41,14,1,2,2,64,64PAU,64445,2017
nan,SARE,2626,1,0,0,0,0,64,64SARE,64504,2017
nan,SAINT JEAN DE LUZ,13980,11,1,0,1,1,64,64SAINT JEAN DE LUZ,64483,2017
nan,SAINT JEAN PIED DE PORT,1801,0,0,0,0,0,64,64SAINT JEAN PIED DE PORT,64485,2017
nan,SAINT PALAIS,1951,1,1,0,0,0,64,64SAINT PALAIS,64493,2017
nan,SAINT PEE SUR NIVELLE,6395,3,1,0,0,0,64,64SAINT PEE SUR NIVELLE,64495,2017
nan,SALIES DE BEARN,4884,3,0,0,0,0,64,64SALIES DE BEARN,64499,2017
nan,URRUGNE,9562,2,1,0,0,0,64,64URRUGNE,64545,2017
nan,USTARITZ,6917,1,1,0,0,0,64,64USTARITZ,64547,2017
Hautes-Pyrénées (65),BAGNERES DE BIGORRE,8130,4,2,0,0,0,65,65BAGNERES DE BIGORRE,65059,2017
nan,LANNEMEZAN,6144,5,0,0,0,0,65,65LANNEMEZAN,65258,2017
Tarbes ,SAINT LARY SOULAN,899,2,1,0,0,0,65,65SAINT LARY SOULAN,65388,2017
nan,VIC EN BIGORRE,5341,1,0,0,0,0,65,65VIC EN BIGORRE,65460,2017
nan,MAUBOURGUET,2240,1,0,0,0,0,65,65MAUBOURGUET,65304,2017
nan,AUREILHAN,8208,2,0,0,0,0,65,65AUREILHAN,65047,2017
nan,IBOS,3051,1,0,0,0,0,65,65IBOS,65226,2017
nan,ODOS,3335,1,0,0,0,0,65,65ODOS,65331,2017
nan,BORDERES SUR L ECHEZ,5125,0,1,0,0,0,65,65BORDERES SUR L ECHEZ,65100,2017
nan,SEMEAC,4893,1,0,0,0,0,65,65SEMEAC,65417,2017
nan,JUILLAN,4139,1,0,0,0,0,65,65JUILLAN,65235,2017
nan,TARBES,40593,20,25,0,0,0,65,65TARBES,65440,2017
nan,AUCUN,252,0,0,1,0,0,65,65AUCUN,65045,2017
nan,ARAGNOUET,246,0,2,0,0,0,65,65ARAGNOUET,65017,2017
nan,LOURDES,13946,9,5,0,0,0,65,65LOURDES,65286,2017
nan,CAUTERETS,933,3,0,0,0,0,65,65CAUTERETS,65138,2017
Perpignan (66),ARGELES SUR MER,10516,25,2,0,0,0,66,66ARGELES SUR MER,66008,2017
nan,ARLES SUR TECH,2734,3,0,0,0,0,66,66ARLES SUR TECH,66009,2017
nan,BAGES,4093,2,0,0,0,0,66,66BAGES,66011,2017
nan,BAHO,3264,1,0,0,0,0,66,66BAHO,66012,2017
nan,BAIXAS,2611,2,0,0,0,0,66,66BAIXAS,66014,2017
nan,BANYULS SUR MER,4852,7,2,0,0,0,66,66BANYULS SUR MER,66016,2017
nan,BOMPAS,7237,5,0,0,0,0,66,66BOMPAS,66021,2017
nan,CABESTANY,9994,3,0,0,0,0,66,66CABESTANY,66028,2017
nan,CANET EN ROUSSILLON,12233,26,2,0,0,0,66,66CANET EN ROUSSILLON,66037,2017
nan,CANOHES,5642,2,2,0,0,0,66,66CANOHES,66038,2017
nan,CERBERE,1367,2,1,0,0,0,66,66CERBERE,66048,2017
nan,CERET,7938,3,1,0,0,0,66,66CERET,66049,2017
nan,CLAIRA,4082,1,0,0,0,0,66,66CLAIRA,66050,2017
nan,COLLIOURE,2838,8,2,0,0,0,66,66COLLIOURE,66053,2017
nan,ELNE,8764,9,3,0,0,0,66,66ELNE,66065,2017
nan,ESPIRA DE L AGLY,3570,3,1,0,0,0,66,66ESPIRA DE L AGLY,66069,2017
nan,ESTAGEL,2160,1,0,0,0,0,66,66ESTAGEL,66071,2017
nan,ILLE SUR TET,5544,5,2,0,0,0,66,66ILLE SUR TET,66088,2017
nan,LAROQUE DES ALBERES,2156,1,0,1,0,0,66,66LAROQUE DES ALBERES,66093,2017
nan,LATOUR DE FRANCE,1050,1,0,0,0,0,66,66LATOUR DE FRANCE,66096,2017
nan,BARCARES,5351,19,0,0,0,0,66,66BARCARES,66017,2017
nan,BOULOU,5630,6,1,0,0,0,66,66BOULOU,66024,2017
nan,PERTHUS,591,1,3,0,0,0,66,66PERTHUS,66137,2017
nan,SOLER,7772,8,3,0,0,0,66,66SOLER,66195,2017
nan,ANGLES,541,1,1,0,0,0,66,66ANGLES,66004,2017
nan,MAUREILLAS LAS ILLAS,2644,2,0,0,0,0,66,66MAUREILLAS LAS ILLAS,66106,2017
