CODGEO,Année,somme_ligne_effectifs,Nombre d habitants,CODGEO_2024,annee,somme_ligne_delits
31454,2018,2.0,3601.0,31454,2018,81
72200,2017,1.0,3605.0,72200,2017,23
31230,2017,3.0,3605.0,31230,2017,91
68249,2018,1.0,3606.0,68249,2018,53
31454,2017,3.0,3606.0,31454,2017,80
79174,2017,2.0,3607.0,79174,2017,223
79174,2018,2.0,3607.0,79174,2018,150
46251,2018,2.0,3609.0,46251,2018,81
97204,2018,2.0,3609.0,97204,2018,107
41059,2017,2.0,3609.0,41059,2017,197
55181,2017,3.0,3609.0,55181,2017,66
77413,2017,3.0,3610.0,77413,2017,99
14738,2018,2.0,3610.0,14738,2018,72
1031,2017,2.0,3612.0,1031,2017,133
39013,2018,2.0,3613.0,39013,2018,111
49283,2018,1.0,3613.0,49283,2018,38
39013,2017,2.0,3613.0,39013,2017,106
59314,2018,1.0,3614.0,59314,2018,74
59314,2017,1.0,3614.0,59314,2017,88
50639,2018,1.0,3614.0,50639,2018,65
50639,2017,1.0,3614.0,50639,2017,65
67212,2018,1.0,3616.0,67212,2018,32
1031,2018,2.0,3618.0,1031,2018,143
33065,2018,1.0,3621.0,33065,2018,136
71059,2017,2.0,3622.0,71059,2017,15
44045,2017,1.0,3627.0,44045,2017,40
4116,2018,2.0,3629.0,4116,2018,73
28214,2017,1.0,3630.0,28214,2017,97
28214,2018,1.0,3630.0,28214,2018,77
17086,2018,1.0,3630.0,17086,2018,38
13038,2017,3.0,3630.0,13038,2017,168
13038,2018,3.0,3630.0,13038,2018,113
46251,2017,2.0,3631.0,46251,2017,86
62361,2018,3.0,3632.0,62361,2018,147
34169,2017,2.0,3634.0,34169,2017,86
34169,2018,2.0,3634.0,34169,2018,70
31572,2018,1.0,3634.0,31572,2018,46
17337,2018,3.0,3637.0,17337,2018,215
91111,2017,1.0,3638.0,91111,2017,115
25304,2018,1.0,3640.0,25304,2018,121
31299,2017,1.0,3647.0,31299,2017,56
1185,2018,1.0,3650.0,1185,2018,68
22343,2017,3.0,3652.0,22343,2017,84
28168,2017,2.0,3652.0,28168,2017,46
17086,2017,1.0,3654.0,17086,2017,29
46128,2018,1.0,3654.0,46128,2018,55
58160,2017,1.0,3661.0,58160,2017,101
26037,2017,1.0,3662.0,26037,2017,69
42234,2018,1.0,3663.0,42234,2018,20
22325,2018,1.0,3664.0,22325,2018,137
55181,2018,1.0,3664.0,55181,2018,89
58160,2018,1.0,3666.0,58160,2018,75
8480,2018,2.0,3668.0,8480,2018,65
27230,2017,2.0,3668.0,27230,2017,36
42234,2017,1.0,3669.0,42234,2017,20
77413,2018,3.0,3673.0,77413,2018,103
42168,2018,1.0,3676.0,42168,2018,94
64237,2018,1.0,3679.0,64237,2018,45
4116,2017,1.0,3679.0,4116,2017,80
29003,2018,1.0,3684.0,29003,2018,89
68249,2017,1.0,3684.0,68249,2017,81
38315,2018,1.0,3685.0,38315,2018,161
4152,2018,3.0,3690.0,4152,2018,45
29027,2017,1.0,3690.0,29027,2017,80
71221,2017,1.0,3694.0,71221,2017,61
57413,2018,1.0,3696.0,57413,2018,111
17337,2017,3.0,3698.0,17337,2017,267
14117,2018,4.0,3698.0,14117,2018,252
43089,2017,1.0,3698.0,43089,2017,75
43089,2018,1.0,3698.0,43089,2018,66
97203,2017,1.0,3698.0,97203,2017,26
45145,2018,2.0,3700.0,45145,2018,72
83048,2018,19.0,3700.0,83048,2018,186
37115,2017,3.0,3700.0,37115,2017,61
14117,2017,5.0,3707.0,14117,2017,285
14342,2018,1.0,3707.0,14342,2018,56
29003,2017,1.0,3708.0,29003,2017,74
32208,2017,2.0,3710.0,32208,2017,81
32208,2018,2.0,3710.0,32208,2018,92
31299,2018,1.0,3711.0,31299,2018,61
74104,2017,1.0,3714.0,74104,2017,119
27230,2018,2.0,3715.0,27230,2018,56
46128,2017,1.0,3721.0,46128,2017,57
82079,2018,2.0,3722.0,82079,2018,41
30135,2018,3.0,3722.0,30135,2018,61
14342,2017,2.0,3723.0,14342,2017,48
64237,2017,1.0,3725.0,64237,2017,53
29209,2017,1.0,3727.0,29209,2017,28
38374,2017,1.0,3730.0,38374,2017,57
38374,2018,1.0,3731.0,38374,2018,54
97204,2017,2.0,3731.0,97204,2017,95
30135,2017,3.0,3732.0,30135,2017,65
62361,2017,3.0,3738.0,62361,2017,153
1185,2017,1.0,3739.0,1185,2017,63
82161,2017,1.0,3741.0,82161,2017,39
29162,2017,1.0,3743.0,29162,2017,39
82013,2017,3.0,3744.0,82013,2017,97
30123,2018,5.0,3745.0,30123,2018,131
30123,2017,5.0,3745.0,30123,2017,90
26037,2018,1.0,3747.0,26037,2018,82
6011,2018,9.0,3749.0,6011,2018,192
77257,2017,3.0,3750.0,77257,2017,184
77257,2018,3.0,3750.0,77257,2018,197
46309,2018,3.0,3751.0,46309,2018,180
82161,2018,0.0,3752.0,82161,2018,29
47215,2017,1.0,3752.0,47215,2017,50
47215,2018,1.0,3752.0,47215,2018,44
82013,2018,3.0,3753.0,82013,2018,101
31230,2018,3.0,3755.0,31230,2018,83
44045,2018,1.0,3755.0,44045,2018,31
63245,2017,1.0,3755.0,63245,2017,78
6011,2017,9.0,3756.0,6011,2017,204
14220,2018,9.0,3757.0,14220,2018,523
73150,2018,11.0,3757.0,73150,2018,191
46309,2017,3.0,3762.0,46309,2017,174
27103,2018,1.0,3765.0,27103,2018,77
63019,2018,2.0,3766.0,63019,2018,93
95504,2018,2.0,3771.0,95504,2018,107
95504,2017,2.0,3771.0,95504,2017,116
41059,2018,2.0,3772.0,41059,2018,165
3236,2018,2.0,3774.0,3236,2018,56
34341,2018,2.0,3777.0,34341,2018,111
34341,2017,2.0,3777.0,34341,2017,90
2064,2017,1.0,3780.0,2064,2017,61
14220,2017,8.0,3783.0,14220,2017,617
17197,2017,2.0,3784.0,17197,2017,151
44028,2017,1.0,3789.0,44028,2017,58
84065,2018,3.0,3789.0,84065,2018,91
88486,2017,1.0,3791.0,88486,2017,29
40304,2018,13.0,3792.0,40304,2018,471
40224,2017,2.0,3794.0,40224,2017,96
1263,2017,2.0,3794.0,1263,2017,48
42259,2017,1.0,3797.0,42259,2017,81
42022,2017,1.0,3798.0,42022,2017,55
94070,2017,1.0,3800.0,94070,2017,99
94070,2018,1.0,3800.0,94070,2018,98
31396,2017,1.0,3800.0,31396,2017,86
45142,2018,1.0,3800.0,45142,2018,37
13059,2017,3.0,3800.0,13059,2017,134
25304,2017,1.0,3800.0,25304,2017,153
83121,2017,4.0,3800.0,83121,2017,75
13118,2018,5.0,3800.0,13118,2018,58
13076,2017,3.0,3800.0,13076,2017,106
60223,2017,2.0,3801.0,60223,2017,130
29027,2018,1.0,3803.0,29027,2018,73
57413,2017,1.0,3804.0,57413,2017,92
44028,2018,1.0,3805.0,44028,2018,53
17197,2018,2.0,3806.0,17197,2018,210
13059,2018,3.0,3807.0,13059,2018,124
42259,2018,1.0,3807.0,42259,2018,56
9185,2017,1.0,3810.0,9185,2017,75
1263,2018,2.0,3811.0,1263,2018,59
33539,2017,3.0,3812.0,33539,2017,86
54549,2017,1.0,3815.0,54549,2017,70
54549,2018,1.0,3815.0,54549,2018,65
4152,2017,3.0,3819.0,4152,2017,70
34146,2018,4.0,3819.0,34146,2018,148
3236,2017,2.0,3819.0,3236,2017,70
34146,2017,4.0,3819.0,34146,2017,119
2064,2018,2.0,3820.0,2064,2018,71
34194,2017,5.0,3820.0,34194,2017,92
42052,2017,3.0,3821.0,42052,2017,89
9185,2018,1.0,3826.0,9185,2018,102
60223,2018,2.0,3827.0,60223,2018,116
8491,2018,2.0,3827.0,8491,2018,61
8491,2017,2.0,3827.0,8491,2017,74
68338,2017,3.0,3836.0,68338,2017,28
71221,2018,1.0,3843.0,71221,2018,56
43112,2017,1.0,3843.0,43112,2017,65
91534,2017,2.0,3843.0,91534,2017,126
43112,2018,1.0,3843.0,43112,2018,83
28422,2017,3.0,3845.0,28422,2017,95
28422,2018,2.0,3845.0,28422,2018,69
62573,2017,2.0,3845.0,62573,2017,62
62573,2018,3.0,3845.0,62573,2018,66
68338,2018,3.0,3847.0,68338,2018,44
42168,2017,1.0,3848.0,42168,2017,88
6136,2017,1.0,3849.0,6136,2017,119
69127,2018,2.0,3849.0,69127,2018,84
40224,2018,1.0,3849.0,40224,2018,122
69127,2017,4.0,3849.0,69127,2017,112
88429,2017,1.0,3852.0,88429,2017,56
84065,2017,3.0,3854.0,84065,2017,99
66212,2018,6.0,3854.0,66212,2018,207
66212,2017,6.0,3854.0,66212,2017,226
73150,2017,12.0,3858.0,73150,2017,201
31396,2018,1.0,3858.0,31396,2018,75
68201,2017,1.0,3859.0,68201,2017,56
88116,2017,1.0,3859.0,88116,2017,33
59428,2018,1.0,3861.0,59428,2018,44
68201,2018,1.0,3863.0,68201,2018,48
62604,2018,3.0,3865.0,62604,2018,108
62604,2017,3.0,3865.0,62604,2017,100
59067,2018,2.0,3871.0,59067,2018,120
41151,2018,2.0,3873.0,41151,2018,129
38378,2018,1.0,3873.0,38378,2018,92
37031,2018,2.0,3879.0,37031,2018,71
59067,2017,2.0,3882.0,59067,2017,106
14101,2018,1.0,3886.0,14101,2018,90
17003,2018,3.0,3887.0,17003,2018,71
72176,2018,1.0,3889.0,72176,2018,99
57159,2017,2.0,3890.0,57159,2017,42
42052,2018,4.0,3892.0,42052,2018,87
32119,2018,2.0,3896.0,32119,2018,48
32119,2017,2.0,3896.0,32119,2017,50
22054,2017,2.0,3898.0,22054,2017,109
84078,2018,4.0,3898.0,84078,2018,75
63245,2018,1.0,3900.0,63245,2018,53
83121,2018,4.0,3900.0,83121,2018,110
37115,2018,2.0,3900.0,37115,2018,72
29212,2018,1.0,3900.0,29212,2018,299
29207,2018,4.0,3900.0,29207,2018,39
61293,2018,4.0,3900.0,61293,2018,134
38378,2017,1.0,3902.0,38378,2017,69
22054,2018,2.0,3904.0,22054,2018,105
84078,2017,4.0,3908.0,84078,2017,84
44051,2017,1.0,3911.0,44051,2017,51
59592,2018,2.0,3915.0,59592,2018,69
34111,2017,3.0,3916.0,34111,2017,181
44051,2018,1.0,3916.0,44051,2018,69
57159,2018,2.0,3918.0,57159,2018,37
59428,2017,1.0,3922.0,59428,2017,64
40296,2017,13.0,3925.0,40296,2017,245
21317,2017,2.0,3925.0,21317,2017,63
40304,2017,11.0,3929.0,40304,2017,477
83048,2017,10.0,3933.0,83048,2017,200
17010,2018,1.0,3935.0,17010,2018,146
62019,2018,1.0,3942.0,62019,2018,84
62080,2018,1.0,3946.0,62080,2018,144
85018,2017,2.0,3947.0,85018,2017,58
14101,2017,1.0,3951.0,14101,2017,163
69064,2017,1.0,3955.0,69064,2017,117
69064,2018,1.0,3955.0,69064,2018,107
40296,2018,14.0,3955.0,40296,2018,239
17003,2017,2.0,3957.0,17003,2017,65
44074,2018,3.0,3960.0,44074,2018,196
1376,2017,3.0,3963.0,1376,2017,94
1376,2018,3.0,3965.0,1376,2018,124
73181,2018,5.0,3966.0,73181,2018,143
59592,2017,2.0,3970.0,59592,2017,71
41151,2017,2.0,3977.0,41151,2017,148
42225,2018,1.0,3980.0,42225,2018,63
88415,2018,1.0,3981.0,88415,2018,84
34183,2017,3.0,3981.0,34183,2017,165
34183,2018,4.0,3981.0,34183,2018,134
73137,2017,1.0,3982.0,73137,2017,88
73137,2018,1.0,3982.0,73137,2018,73
26010,2017,1.0,3982.0,26010,2017,80
85018,2018,2.0,3985.0,85018,2018,51
62019,2017,1.0,3987.0,62019,2017,76
30206,2018,5.0,3989.0,30206,2018,107
30206,2017,5.0,3989.0,30206,2017,100
82075,2017,2.0,3991.0,82075,2017,98
42225,2017,2.0,3991.0,42225,2017,96
67202,2017,2.0,3992.0,67202,2017,42
67202,2018,2.0,3997.0,67202,2018,55
69063,2017,2.0,4000.0,69063,2017,180
33363,2017,1.0,4000.0,33363,2017,39
86222,2018,1.0,4000.0,86222,2018,29
33539,2018,3.0,4000.0,33539,2018,78
13076,2018,3.0,4000.0,13076,2018,98
60500,2017,6.0,4000.0,60500,2017,170
34194,2018,4.0,4000.0,34194,2018,89
6118,2018,3.0,4000.0,6118,2018,50
77142,2018,4.0,4000.0,77142,2018,150
34163,2018,2.0,4000.0,34163,2018,90
83035,2018,3.0,4000.0,83035,2018,233
91494,2018,2.0,4000.0,91494,2018,238
91534,2018,2.0,4000.0,91534,2018,106
13072,2018,4.0,4000.0,13072,2018,73
73181,2017,5.0,4000.0,73181,2017,131
42022,2018,1.0,4000.0,42022,2018,66
49129,2017,1.0,4000.0,49129,2017,94
26084,2017,1.0,4000.0,26084,2017,82
26084,2018,1.0,4000.0,26084,2018,62
45300,2018,1.0,4000.0,45300,2018,64
25547,2017,3.0,4000.0,25547,2017,204
26333,2017,2.0,4000.0,26333,2017,248
26301,2017,2.0,4000.0,26301,2017,93
62128,2018,1.0,4002.0,62128,2018,87
37031,2017,2.0,4003.0,37031,2017,87
44168,2017,1.0,4003.0,44168,2017,45
44074,2017,3.0,4003.0,44074,2017,158
29216,2017,0.0,4005.0,29216,2017,32
85020,2017,1.0,4007.0,85020,2017,44
6118,2017,4.0,4010.0,6118,2017,74
29197,2017,4.0,4011.0,29197,2017,34
25547,2018,3.0,4011.0,25547,2018,269
29037,2017,1.0,4011.0,29037,2017,36
50236,2018,1.0,4014.0,50236,2018,68
50236,2017,1.0,4014.0,50236,2017,58
18087,2018,1.0,4015.0,18087,2018,48
77372,2017,2.0,4015.0,77372,2017,145
77372,2018,2.0,4015.0,77372,2018,134
17010,2017,1.0,4016.0,17010,2017,129
51559,2017,1.0,4020.0,51559,2017,80
51559,2018,1.0,4022.0,51559,2018,84
31389,2017,3.0,4023.0,31389,2017,122
50532,2017,3.0,4025.0,50532,2017,44
50532,2018,4.0,4025.0,50532,2018,61
69285,2017,3.0,4026.0,69285,2017,138
72329,2018,1.0,4028.0,72329,2018,28
29135,2017,1.0,4029.0,29135,2017,86
85020,2018,1.0,4029.0,85020,2018,40
11116,2017,5.0,4033.0,11116,2017,108
62128,2017,1.0,4036.0,62128,2017,70
59092,2018,1.0,4037.0,59092,2018,137
18087,2017,1.0,4038.0,18087,2017,64
30060,2017,8.0,4041.0,30060,2017,135
57224,2018,3.0,4041.0,57224,2018,97
30060,2018,4.0,4041.0,30060,2018,156
3013,2017,2.0,4045.0,3013,2017,72
44168,2018,1.0,4047.0,44168,2018,39
4242,2018,3.0,4048.0,4242,2018,49
30263,2018,3.0,4049.0,30263,2018,113
30263,2017,4.0,4049.0,30263,2017,112
57483,2017,2.0,4050.0,57483,2017,107
91494,2017,2.0,4050.0,91494,2017,198
41149,2018,1.0,4051.0,41149,2018,86
88487,2018,1.0,4051.0,88487,2018,36
60667,2018,2.0,4052.0,60667,2018,161
76647,2017,1.0,4054.0,76647,2017,52
26010,2018,1.0,4055.0,26010,2018,60
82075,2018,1.0,4056.0,82075,2018,80
39526,2018,2.0,4057.0,39526,2018,100
39526,2017,2.0,4057.0,39526,2017,88
3013,2018,2.0,4057.0,3013,2018,94
88415,2017,1.0,4057.0,88415,2017,82
34161,2018,3.0,4059.0,34161,2018,28
34161,2017,3.0,4059.0,34161,2017,33
88486,2018,1.0,4060.0,88486,2018,32
80570,2018,2.0,4060.0,80570,2018,168
80570,2017,2.0,4062.0,80570,2017,182
69024,2017,1.0,4064.0,69024,2017,37
69024,2018,1.0,4064.0,69024,2018,27
45300,2017,1.0,4066.0,45300,2017,50
67061,2018,3.0,4071.0,67061,2018,39
69250,2017,2.0,4071.0,69250,2017,118
69250,2018,2.0,4071.0,69250,2018,97
89263,2018,2.0,4074.0,89263,2018,153
34111,2018,3.0,4077.0,34111,2018,119
27507,2017,2.0,4078.0,27507,2017,129
44126,2017,4.0,4079.0,44126,2017,82
44113,2017,1.0,4080.0,44113,2017,105
29195,2018,1.0,4080.0,29195,2018,101
66050,2017,1.0,4082.0,66050,2017,190
66050,2018,1.0,4082.0,66050,2018,175
29190,2017,1.0,4083.0,29190,2017,128
55291,2017,3.0,4085.0,55291,2017,102
33352,2017,3.0,4091.0,33352,2017,231
66011,2017,2.0,4093.0,66011,2017,101
66011,2018,2.0,4093.0,66011,2018,88
69052,2017,1.0,4095.0,69052,2017,72
69052,2018,1.0,4095.0,69052,2018,66
22081,2017,1.0,4097.0,22081,2017,82
83035,2017,3.0,4100.0,83035,2017,250
59278,2018,2.0,4100.0,59278,2018,119
38126,2017,1.0,4100.0,38126,2017,137
31066,2018,4.0,4100.0,31066,2018,68
27507,2018,3.0,4100.0,27507,2018,88
78043,2018,2.0,4101.0,78043,2018,68
59369,2017,1.0,4103.0,59369,2017,44
44049,2017,3.0,4106.0,44049,2017,124
69227,2017,1.0,4109.0,69227,2017,55
80725,2018,2.0,4109.0,80725,2018,127
69227,2018,1.0,4109.0,69227,2018,47
13046,2018,3.0,4111.0,13046,2018,68
59369,2018,1.0,4113.0,59369,2018,58
59489,2018,1.0,4115.0,59489,2018,68
59489,2017,1.0,4115.0,59489,2017,71
60172,2018,1.0,4116.0,60172,2018,94
60172,2017,1.0,4116.0,60172,2017,96
6112,2017,2.0,4119.0,6112,2017,50
67339,2017,1.0,4119.0,67339,2017,11
67339,2018,1.0,4119.0,67339,2018,17
44049,2018,6.0,4121.0,44049,2018,120
89263,2017,2.0,4122.0,89263,2017,161
66108,2018,2.0,4124.0,66108,2018,137
21603,2017,5.0,4124.0,21603,2017,184
49129,2018,1.0,4124.0,49129,2018,111
66108,2017,2.0,4124.0,66108,2017,151
97225,2018,5.0,4125.0,97225,2018,125
35131,2017,1.0,4127.0,35131,2017,121
86222,2017,1.0,4131.0,86222,2017,31
13083,2018,3.0,4131.0,13083,2018,105
28110,2018,1.0,4133.0,28110,2018,109
28110,2017,1.0,4133.0,28110,2017,147
37172,2017,1.0,4133.0,37172,2017,58
72329,2017,1.0,4137.0,72329,2017,24
29135,2018,1.0,4137.0,29135,2018,79
76647,2018,1.0,4137.0,76647,2018,75
21603,2018,5.0,4138.0,21603,2018,251
65235,2017,1.0,4139.0,65235,2017,61
50139,2018,2.0,4141.0,50139,2018,13
50139,2017,2.0,4141.0,50139,2017,10
29037,2018,1.0,4142.0,29037,2018,54
59278,2017,2.0,4144.0,59278,2017,100
45115,2017,2.0,4147.0,45115,2017,127
97111,2017,7.0,4149.0,97111,2017,133
45115,2018,2.0,4154.0,45115,2018,148
67281,2018,5.0,4154.0,67281,2018,122
38126,2018,2.0,4156.0,38126,2018,141
31460,2018,1.0,4163.0,31460,2018,38
59346,2017,2.0,4165.0,59346,2017,198
29236,2017,1.0,4165.0,29236,2017,67
67281,2017,5.0,4165.0,67281,2017,101
30211,2017,3.0,4167.0,30211,2017,118
37172,2018,1.0,4167.0,37172,2018,46
30211,2018,3.0,4167.0,30211,2018,105
83100,2017,3.0,4169.0,83100,2017,60
83100,2018,3.0,4169.0,83100,2018,66
54415,2018,1.0,4172.0,54415,2018,42
54415,2017,1.0,4172.0,54415,2017,37
6122,2017,5.0,4174.0,6122,2017,63
4242,2017,3.0,4174.0,4242,2017,113
45235,2018,3.0,4175.0,45235,2018,66
91044,2017,1.0,4178.0,91044,2017,185
14191,2017,2.0,4183.0,14191,2017,104
55463,2017,2.0,4186.0,55463,2017,87
67551,2017,1.0,4187.0,67551,2017,28
59580,2017,2.0,4188.0,59580,2017,70
44113,2018,1.0,4189.0,44113,2018,121
97111,2018,8.0,4189.0,97111,2018,146
26301,2018,2.0,4194.0,26301,2018,100
95612,2017,2.0,4196.0,95612,2017,209
67551,2018,1.0,4196.0,67551,2018,42
62773,2018,2.0,4197.0,62773,2018,57
62773,2017,2.0,4197.0,62773,2017,44
31582,2018,4.0,4200.0,31582,2018,134
13036,2017,3.0,4200.0,13036,2017,93
55291,2018,2.0,4200.0,55291,2018,106
63019,2017,2.0,4200.0,63019,2017,151
38548,2017,3.0,4200.0,38548,2017,84
69063,2018,2.0,4200.0,69063,2018,117
31389,2018,3.0,4200.0,31389,2018,78
28279,2017,1.0,4200.0,28279,2017,100
28279,2018,1.0,4200.0,28279,2018,125
31066,2017,4.0,4200.0,31066,2017,53
31254,2018,5.0,4200.0,31254,2018,370
69176,2017,1.0,4200.0,69176,2017,63
41149,2017,1.0,4200.0,41149,2017,60
84133,2018,3.0,4200.0,84133,2018,75
65235,2018,1.0,4200.0,65235,2018,69
6122,2018,4.0,4200.0,6122,2018,52
13083,2017,3.0,4200.0,13083,2017,150
69176,2018,1.0,4200.0,69176,2018,54
45235,2017,3.0,4200.0,45235,2017,64
6112,2018,2.0,4200.0,6112,2018,53
67222,2018,2.0,4200.0,67222,2018,39
34148,2018,4.0,4201.0,34148,2018,45
34148,2017,4.0,4201.0,34148,2017,90
37154,2018,2.0,4202.0,37154,2018,102
61293,2017,4.0,4208.0,61293,2017,118
61464,2017,1.0,4209.0,61464,2017,103
67222,2017,1.0,4214.0,67222,2017,45
14191,2018,4.0,4217.0,14191,2018,107
60103,2018,1.0,4226.0,60103,2018,105
69206,2017,1.0,4227.0,69206,2017,118
77238,2017,2.0,4227.0,77238,2017,117
77238,2018,2.0,4227.0,77238,2018,133
97225,2017,6.0,4229.0,97225,2017,174
38006,2018,1.0,4232.0,38006,2018,92
38006,2017,2.0,4232.0,38006,2017,96
24340,2018,1.0,4233.0,24340,2018,29
24340,2017,1.0,4233.0,24340,2017,25
31460,2017,1.0,4235.0,31460,2017,53
37154,2017,2.0,4237.0,37154,2017,89
62080,2017,2.0,4239.0,62080,2017,223
62894,2017,2.0,4242.0,62894,2017,84
62894,2018,2.0,4242.0,62894,2018,153
44126,2018,3.0,4248.0,44126,2018,106
84026,2018,4.0,4250.0,84026,2018,116
84026,2017,4.0,4254.0,84026,2017,139
83104,2017,4.0,4254.0,83104,2017,119
37139,2017,2.0,4259.0,37139,2017,54
76655,2018,6.0,4261.0,76655,2018,83
83104,2018,4.0,4264.0,83104,2018,113
30259,2017,2.0,4274.0,30259,2017,82
30259,2018,1.0,4274.0,30259,2018,76
60103,2017,1.0,4274.0,60103,2017,136
91333,2017,1.0,4281.0,91333,2017,159
59092,2017,1.0,4282.0,59092,2017,124
83067,2018,3.0,4282.0,83067,2018,79
34324,2017,9.0,4284.0,34324,2017,417
34324,2018,11.0,4284.0,34324,2018,453
29236,2018,1.0,4291.0,29236,2018,58
83087,2017,6.0,4291.0,83087,2017,84
69272,2017,2.0,4292.0,69272,2017,118
69272,2018,2.0,4292.0,69272,2018,128
88429,2018,1.0,4295.0,88429,2018,48
31582,2017,4.0,4300.0,31582,2017,143
76655,2017,2.0,4300.0,76655,2017,72
83143,2017,3.0,4300.0,83143,2017,123
55463,2018,2.0,4300.0,55463,2018,86
33363,2018,1.0,4300.0,33363,2018,29
83143,2018,2.0,4300.0,83143,2018,93
37153,2018,1.0,4300.0,37153,2018,94
59477,2018,1.0,4300.0,59477,2018,42
59477,2017,1.0,4300.0,59477,2017,61
78043,2017,2.0,4300.0,78043,2017,78
13010,2018,2.0,4300.0,13010,2018,75
37153,2017,1.0,4300.0,37153,2017,75
67061,2017,3.0,4300.0,67061,2017,60
63125,2018,1.0,4300.0,63125,2018,49
36046,2018,2.0,4303.0,36046,2018,193
95116,2018,6.0,4303.0,95116,2018,99
30333,2017,6.0,4307.0,30333,2017,116
30333,2018,6.0,4307.0,30333,2018,111
29031,2018,3.0,4310.0,29031,2018,103
51507,2017,2.0,4313.0,51507,2017,171
51507,2018,2.0,4313.0,51507,2018,165
29031,2017,1.0,4315.0,29031,2017,111
22168,2018,1.0,4315.0,22168,2018,119
69285,2018,3.0,4315.0,69285,2018,176
67324,2018,2.0,4316.0,67324,2018,53
13010,2017,2.0,4317.0,13010,2017,99
30209,2018,4.0,4318.0,30209,2018,61
30209,2017,4.0,4318.0,30209,2017,89
27428,2018,4.0,4321.0,27428,2018,146
27116,2018,2.0,4325.0,27116,2018,163
64065,2018,1.0,4326.0,64065,2018,54
46127,2018,2.0,4327.0,46127,2018,116
57647,2018,1.0,4328.0,57647,2018,140
64405,2018,3.0,4331.0,64405,2018,73
17283,2018,2.0,4337.0,17283,2018,201
74267,2018,2.0,4343.0,74267,2018,137
74267,2017,5.0,4343.0,74267,2017,138
59580,2018,2.0,4344.0,59580,2018,77
69206,2018,1.0,4347.0,69206,2018,110
84099,2017,2.0,4353.0,84099,2017,111
83068,2017,11.0,4355.0,83068,2017,437
33324,2018,2.0,4357.0,33324,2018,116
17283,2017,2.0,4360.0,17283,2017,171
77142,2017,6.0,4360.0,77142,2017,149
64065,2017,1.0,4362.0,64065,2017,61
21317,2018,1.0,4365.0,21317,2018,85
67324,2017,3.0,4366.0,67324,2017,53
33352,2018,3.0,4367.0,33352,2018,275
29207,2017,1.0,4368.0,29207,2017,39
84133,2017,3.0,4372.0,84133,2017,141
62038,2018,3.0,4374.0,62038,2018,95
62038,2017,3.0,4374.0,62038,2017,116
59340,2018,2.0,4376.0,59340,2018,120
36046,2017,2.0,4389.0,36046,2017,183
57647,2017,1.0,4391.0,57647,2017,89
83119,2018,45.0,4392.0,83119,2018,665
59340,2017,3.0,4394.0,59340,2017,131
35031,2017,1.0,4396.0,35031,2017,60
27428,2017,4.0,4397.0,27428,2017,161
43020,2017,1.0,4399.0,43020,2017,74
43020,2018,1.0,4399.0,43020,2018,59
54261,2018,1.0,4399.0,54261,2018,135
54261,2017,1.0,4399.0,54261,2017,176
63125,2017,1.0,4400.0,63125,2017,59
25434,2017,2.0,4400.0,25434,2017,79
37226,2017,1.0,4404.0,37226,2017,70
64405,2017,3.0,4407.0,64405,2017,108
61007,2017,1.0,4412.0,61007,2017,36
42097,2018,1.0,4413.0,42097,2018,63
30284,2018,3.0,4415.0,30284,2018,84
30284,2017,2.0,4415.0,30284,2017,88
11429,2017,3.0,4417.0,11429,2017,58
35131,2018,1.0,4421.0,35131,2018,107
85035,2017,2.0,4434.0,85035,2017,205
37267,2017,1.0,4434.0,37267,2017,47
61007,2018,1.0,4435.0,61007,2018,23
62132,2018,2.0,4437.0,62132,2018,91
38548,2018,3.0,4438.0,38548,2018,82
28227,2017,1.0,4439.0,28227,2017,117
28227,2018,2.0,4439.0,28227,2018,121
83058,2017,4.0,4442.0,83058,2017,81
88487,2017,1.0,4448.0,88487,2017,36
42097,2017,1.0,4449.0,42097,2017,97
46127,2017,2.0,4450.0,46127,2017,153
97205,2018,6.0,4453.0,97205,2018,67
38261,2017,2.0,4454.0,38261,2017,151
33324,2017,2.0,4455.0,33324,2017,121
31421,2018,2.0,4457.0,31421,2018,151
12096,2017,2.0,4460.0,12096,2017,63
1443,2017,2.0,4460.0,1443,2017,135
95612,2018,2.0,4464.0,95612,2018,191
88075,2018,3.0,4464.0,88075,2018,142
72346,2018,2.0,4465.0,72346,2018,71
11202,2017,19.0,4467.0,11202,2017,489
84099,2018,2.0,4474.0,84099,2018,78
22222,2017,2.0,4476.0,22222,2017,75
83068,2018,10.0,4479.0,83068,2018,412
78382,2017,1.0,4479.0,78382,2017,74
62132,2017,2.0,4479.0,62132,2017,79
83058,2018,4.0,4480.0,83058,2018,67
60342,2018,2.0,4482.0,60342,2018,178
22218,2018,1.0,4484.0,22218,2018,16
25434,2018,2.0,4486.0,25434,2018,53
27116,2017,2.0,4486.0,27116,2017,179
59571,2018,2.0,4487.0,59571,2018,177
54439,2017,2.0,4488.0,54439,2017,104
54174,2017,1.0,4488.0,54174,2017,64
14514,2018,2.0,4488.0,14514,2018,87
54174,2018,1.0,4488.0,54174,2018,50
54439,2018,1.0,4488.0,54439,2018,77
31421,2017,2.0,4499.0,31421,2017,123
13023,2017,4.0,4500.0,13023,2017,132
59160,2018,4.0,4500.0,59160,2018,118
83067,2017,3.0,4500.0,83067,2017,112
31351,2017,2.0,4500.0,31351,2017,58
26333,2018,1.0,4500.0,26333,2018,215
